cluster_id,cluster_type,genome_id,file_name,gene_name,start_position,end_position,gene_type,system_size,candidate_count,multi_label,binary_confidence
PC-20S-1-N1_bin.9.purify_k141_2121898_2-3224,PURE_CANDIDATE,PC-20S-1-N1_bin.9.purify_k141_2121898,PC-20S-1-N1_bin.9.purify.fasta,PC-20S-1-N1_bin.9.purify_k141_2121898_2,777,3224,candidate,2,2,other,0.9917820692062378
PC-20S-2-N1_bin.102.purify_k141_1092363_2-1955,HYBRID,PC-20S-2-N1_bin.102.purify_k141_1092363,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_1092363_1,2,886,candidate,2,1,other,0.9944181442260742
PC-20S-2-N1_bin.102.purify_k141_1092363_2-1955,HYBRID,PC-20S-2-N1_bin.102.purify_k141_1092363,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_1092363_2,894,1955,known_defense,2,1,RM_Type_II__Type_II_MTases,0.99940025806427
PC-20S-2-N1_bin.102.purify_k141_987628_82-5171,HYBRID,PC-20S-2-N1_bin.102.purify_k141_987628,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_987628_1,82,759,known_defense,3,2,Dpd__FolE,0.6884114742279053
PC-20S-2-N1_bin.102.purify_k141_987628_82-5171,HYBRID,PC-20S-2-N1_bin.102.purify_k141_987628,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_987628_2,951,1583,candidate,3,2,other,0.9993181228637696
PC-20S-2-N1_bin.102.purify_k141_987628_82-5171,HYBRID,PC-20S-2-N1_bin.102.purify_k141_987628,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_987628_4,2256,5171,candidate,3,2,other,0.999530553817749
PC-20S-2-N1_bin.102.purify_k141_1645777_836-2499,PURE_CANDIDATE,PC-20S-2-N1_bin.102.purify_k141_1645777,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_1645777_3,836,1459,candidate,2,1,other,0.9999194145202636
PC-20S-2-N1_bin.102.purify_k141_1645777_836-2499,PURE_CANDIDATE,PC-20S-2-N1_bin.102.purify_k141_1645777,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_1645777_4,1456,2499,known_defense,2,1,other,0.9865522980690002
PC-20S-2-N1_bin.102.purify_k141_1360956_1108-3089,PURE_CANDIDATE,PC-20S-2-N1_bin.102.purify_k141_1360956,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_1360956_2,1108,1923,known_defense,2,1,other,0.908941090106964
PC-20S-2-N1_bin.102.purify_k141_1360956_1108-3089,PURE_CANDIDATE,PC-20S-2-N1_bin.102.purify_k141_1360956,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_1360956_4,2472,3089,candidate,2,1,other,0.999020218849182
PC-20S-2-N1_bin.102.purify_k141_1098844_1128-2431,HYBRID,PC-20S-2-N1_bin.102.purify_k141_1098844,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_1098844_2,1128,1391,known_defense,2,1,cas2_I_II_III_IV_V_VI_3,0.991531789302826
PC-20S-2-N1_bin.102.purify_k141_1098844_1128-2431,HYBRID,PC-20S-2-N1_bin.102.purify_k141_1098844,PC-20S-2-N1_bin.102.purify.fasta,PC-20S-2-N1_bin.102.purify_k141_1098844_3,1388,2431,candidate,2,1,other,0.9999735355377196
PC-20S-2-N1_bin.114.purify_k141_309654_3-3037,HYBRID,PC-20S-2-N1_bin.114.purify_k141_309654,PC-20S-2-N1_bin.114.purify.fasta,PC-20S-2-N1_bin.114.purify_k141_309654_1,3,1667,known_defense,2,1,RM__Type_I_MTases,0.9970388412475586
PC-20S-2-N1_bin.114.purify_k141_309654_3-3037,HYBRID,PC-20S-2-N1_bin.114.purify_k141_309654,PC-20S-2-N1_bin.114.purify.fasta,PC-20S-2-N1_bin.114.purify_k141_309654_2,1664,3037,candidate,2,1,other,0.9999066591262816
PC-20S-2-N1_bin.111.purify_k141_89572_2371-5039,PURE_CANDIDATE,PC-20S-2-N1_bin.111.purify_k141_89572,PC-20S-2-N1_bin.111.purify.fasta,PC-20S-2-N1_bin.111.purify_k141_89572_3,2371,4155,candidate,2,1,other,0.9999940395355223
PC-20S-2-N1_bin.111.purify_k141_89572_2371-5039,PURE_CANDIDATE,PC-20S-2-N1_bin.111.purify_k141_89572,PC-20S-2-N1_bin.111.purify.fasta,PC-20S-2-N1_bin.111.purify_k141_89572_4,4329,5039,known_defense,2,1,other,0.9522698521614076
PC-20S-2-N1_bin.111.purify_k141_1466271_7500-8638,PURE_CANDIDATE,PC-20S-2-N1_bin.111.purify_k141_1466271,PC-20S-2-N1_bin.111.purify.fasta,PC-20S-2-N1_bin.111.purify_k141_1466271_9,7500,8063,known_defense,2,1,other,0.6482402682304382
PC-20S-2-N1_bin.111.purify_k141_1466271_7500-8638,PURE_CANDIDATE,PC-20S-2-N1_bin.111.purify_k141_1466271,PC-20S-2-N1_bin.111.purify.fasta,PC-20S-2-N1_bin.111.purify_k141_1466271_10,8063,8638,candidate,2,1,other,0.9991377592086792
PC-20S-2-N1_bin.111.purify_k141_1468458_5182-6844,PURE_CANDIDATE,PC-20S-2-N1_bin.111.purify_k141_1468458,PC-20S-2-N1_bin.111.purify.fasta,PC-20S-2-N1_bin.111.purify_k141_1468458_11,5182,6126,known_defense,2,1,other,0.9661506414413452
PC-20S-2-N1_bin.111.purify_k141_1468458_5182-6844,PURE_CANDIDATE,PC-20S-2-N1_bin.111.purify_k141_1468458,PC-20S-2-N1_bin.111.purify.fasta,PC-20S-2-N1_bin.111.purify_k141_1468458_12,6158,6844,candidate,2,1,other,0.9974508881568908
PC-20S-2-N1_bin.119.purify_k141_1582559_1106-3607,PURE_CANDIDATE,PC-20S-2-N1_bin.119.purify_k141_1582559,PC-20S-2-N1_bin.119.purify.fasta,PC-20S-2-N1_bin.119.purify_k141_1582559_2,1106,2137,candidate,2,2,other,0.9996846914291382
PC-20S-2-N1_bin.119.purify_k141_1582559_1106-3607,PURE_CANDIDATE,PC-20S-2-N1_bin.119.purify_k141_1582559,PC-20S-2-N1_bin.119.purify.fasta,PC-20S-2-N1_bin.119.purify_k141_1582559_3,2276,3607,candidate,2,2,other,0.999991536140442
PC-20S-2-N1_bin.119.purify_k141_1212562_3745-4310,PURE_CANDIDATE,PC-20S-2-N1_bin.119.purify_k141_1212562,PC-20S-2-N1_bin.119.purify.fasta,PC-20S-2-N1_bin.119.purify_k141_1212562_7,3745,4074,candidate,2,2,other,0.9999992847442628
PC-20S-2-N1_bin.119.purify_k141_1212562_3745-4310,PURE_CANDIDATE,PC-20S-2-N1_bin.119.purify_k141_1212562,PC-20S-2-N1_bin.119.purify.fasta,PC-20S-2-N1_bin.119.purify_k141_1212562_8,4059,4310,candidate,2,2,other,0.9999994039535522
PC-20S-2-N1_bin.119.purify_k141_1593152_19853-21641,PURE_CANDIDATE,PC-20S-2-N1_bin.119.purify_k141_1593152,PC-20S-2-N1_bin.119.purify.fasta,PC-20S-2-N1_bin.119.purify_k141_1593152_19,19853,21115,candidate,2,2,other,0.9999852180480956
PC-20S-2-N1_bin.119.purify_k141_1593152_19853-21641,PURE_CANDIDATE,PC-20S-2-N1_bin.119.purify_k141_1593152,PC-20S-2-N1_bin.119.purify.fasta,PC-20S-2-N1_bin.119.purify_k141_1593152_20,21120,21641,candidate,2,2,other,0.9999796152114868
PC-20S-2-N1_bin.122.purify_k141_822545_396-3675,HYBRID,PC-20S-2-N1_bin.122.purify_k141_822545,PC-20S-2-N1_bin.122.purify.fasta,PC-20S-2-N1_bin.122.purify_k141_822545_2,396,2441,known_defense,2,1,BREX__brxL,0.9423891305923462
PC-20S-2-N1_bin.122.purify_k141_822545_396-3675,HYBRID,PC-20S-2-N1_bin.122.purify_k141_822545,PC-20S-2-N1_bin.122.purify.fasta,PC-20S-2-N1_bin.122.purify_k141_822545_3,2446,3675,candidate,2,1,other,0.9983136653900146
PC-20S-2-N1_bin.122.purify_k141_1779829_3119-4288,PURE_CANDIDATE,PC-20S-2-N1_bin.122.purify_k141_1779829,PC-20S-2-N1_bin.122.purify.fasta,PC-20S-2-N1_bin.122.purify_k141_1779829_4,3119,3640,candidate,2,2,other,0.9999148845672609
PC-20S-2-N1_bin.122.purify_k141_1779829_3119-4288,PURE_CANDIDATE,PC-20S-2-N1_bin.122.purify_k141_1779829,PC-20S-2-N1_bin.122.purify.fasta,PC-20S-2-N1_bin.122.purify_k141_1779829_5,3533,4288,candidate,2,2,other,0.9999678134918212
PC-20S-2-N1_bin.122.purify_k141_816130_5394-14469,HYBRID,PC-20S-2-N1_bin.122.purify_k141_816130,PC-20S-2-N1_bin.122.purify.fasta,PC-20S-2-N1_bin.122.purify_k141_816130_6,5394,7517,candidate,4,1,other,0.9999980926513672
PC-20S-2-N1_bin.122.purify_k141_816130_5394-14469,HYBRID,PC-20S-2-N1_bin.122.purify_k141_816130,PC-20S-2-N1_bin.122.purify.fasta,PC-20S-2-N1_bin.122.purify_k141_816130_7,7514,8716,known_defense,4,1,RM__Type_I_S,0.9999991655349731
PC-20S-2-N1_bin.122.purify_k141_816130_5394-14469,HYBRID,PC-20S-2-N1_bin.122.purify_k141_816130,PC-20S-2-N1_bin.122.purify.fasta,PC-20S-2-N1_bin.122.purify_k141_816130_8,8721,11033,known_defense,4,1,RloC__RloC,0.9999921321868896
PC-20S-2-N1_bin.122.purify_k141_816130_5394-14469,HYBRID,PC-20S-2-N1_bin.122.purify_k141_816130,PC-20S-2-N1_bin.122.purify.fasta,PC-20S-2-N1_bin.122.purify_k141_816130_9,11038,14469,known_defense,4,1,RM__Type_I_REases,0.9999940395355223
PC-20S-2-N1_bin.120.purify_k141_959361_7301-11201,HYBRID,PC-20S-2-N1_bin.120.purify_k141_959361,PC-20S-2-N1_bin.120.purify.fasta,PC-20S-2-N1_bin.120.purify_k141_959361_8,7301,9919,known_defense,2,1,RM_Type_II__Type_II_REases,0.9999839067459106
PC-20S-2-N1_bin.120.purify_k141_959361_7301-11201,HYBRID,PC-20S-2-N1_bin.120.purify_k141_959361,PC-20S-2-N1_bin.120.purify.fasta,PC-20S-2-N1_bin.120.purify_k141_959361_9,10158,11201,candidate,2,1,other,0.9996668100357056
PC-20S-1-N1_bin.39.purify_k141_1364598_1-1750,PURE_CANDIDATE,PC-20S-1-N1_bin.39.purify_k141_1364598,PC-20S-1-N1_bin.39.purify.fasta,PC-20S-1-N1_bin.39.purify_k141_1364598_1,1,690,candidate,2,1,other,0.9995349645614624
PC-20S-1-N1_bin.39.purify_k141_1364598_1-1750,PURE_CANDIDATE,PC-20S-1-N1_bin.39.purify_k141_1364598,PC-20S-1-N1_bin.39.purify.fasta,PC-20S-1-N1_bin.39.purify_k141_1364598_2,692,1750,known_defense,2,1,other,0.9872194528579712
PC-20S-1-N1_bin.39.purify_k141_354980_3903-8404,HYBRID,PC-20S-1-N1_bin.39.purify_k141_354980,PC-20S-1-N1_bin.39.purify.fasta,PC-20S-1-N1_bin.39.purify_k141_354980_7,3903,7556,known_defense,2,1,Wadjet__JetC_III,0.9767194986343384
PC-20S-1-N1_bin.39.purify_k141_354980_3903-8404,HYBRID,PC-20S-1-N1_bin.39.purify_k141_354980,PC-20S-1-N1_bin.39.purify.fasta,PC-20S-1-N1_bin.39.purify_k141_354980_8,7556,8404,candidate,2,1,other,0.9994388222694396
PC-20S-2-N1_bin.126.purify_k141_1582966_1-5622,HYBRID,PC-20S-2-N1_bin.126.purify_k141_1582966,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_1582966_1,1,1437,known_defense,3,1,BREX__pglX1,0.999993085861206
PC-20S-2-N1_bin.126.purify_k141_1582966_1-5622,HYBRID,PC-20S-2-N1_bin.126.purify_k141_1582966,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_1582966_2,1817,2893,candidate,3,1,other,0.9969133138656616
PC-20S-2-N1_bin.126.purify_k141_1582966_1-5622,HYBRID,PC-20S-2-N1_bin.126.purify_k141_1582966,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_1582966_3,2890,5622,known_defense,3,1,BREX__brxC,0.7110055685043335
PC-20S-2-N1_bin.126.purify_k141_356339_262-1746,PURE_CANDIDATE,PC-20S-2-N1_bin.126.purify_k141_356339,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_356339_2,262,987,candidate,2,2,other,0.9999498128890992
PC-20S-2-N1_bin.126.purify_k141_356339_262-1746,PURE_CANDIDATE,PC-20S-2-N1_bin.126.purify_k141_356339,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_356339_3,1069,1746,candidate,2,2,other,0.995512306690216
PC-20S-2-N1_bin.126.purify_k141_938089_405-2628,PURE_CANDIDATE,PC-20S-2-N1_bin.126.purify_k141_938089,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_938089_2,405,1469,known_defense,2,1,other,0.960817575454712
PC-20S-2-N1_bin.126.purify_k141_938089_405-2628,PURE_CANDIDATE,PC-20S-2-N1_bin.126.purify_k141_938089,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_938089_3,1456,2628,candidate,2,1,other,0.999698281288147
PC-20S-2-N1_bin.126.purify_k141_1245525_880-2498,PURE_CANDIDATE,PC-20S-2-N1_bin.126.purify_k141_1245525,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_1245525_3,880,1686,candidate,2,1,other,0.9999850988388062
PC-20S-2-N1_bin.126.purify_k141_1245525_880-2498,PURE_CANDIDATE,PC-20S-2-N1_bin.126.purify_k141_1245525,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_1245525_4,1683,2498,known_defense,2,1,other,0.5506686568260193
PC-20S-2-N1_bin.126.purify_k141_1224345_7209-10262,PURE_CANDIDATE,PC-20S-2-N1_bin.126.purify_k141_1224345,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_1224345_7,7209,8294,known_defense,3,2,other,0.9626492261886596
PC-20S-2-N1_bin.126.purify_k141_1224345_7209-10262,PURE_CANDIDATE,PC-20S-2-N1_bin.126.purify_k141_1224345,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_1224345_8,8291,9517,candidate,3,2,other,0.9998617172241212
PC-20S-2-N1_bin.126.purify_k141_1224345_7209-10262,PURE_CANDIDATE,PC-20S-2-N1_bin.126.purify_k141_1224345,PC-20S-2-N1_bin.126.purify.fasta,PC-20S-2-N1_bin.126.purify_k141_1224345_9,9729,10262,candidate,3,2,other,0.9994168281555176
PC-20S-2-N1_bin.127.purify_k141_196493_943-1914,PURE_CANDIDATE,PC-20S-2-N1_bin.127.purify_k141_196493,PC-20S-2-N1_bin.127.purify.fasta,PC-20S-2-N1_bin.127.purify_k141_196493_3,943,1572,candidate,2,2,other,0.9999531507492064
PC-20S-2-N1_bin.127.purify_k141_196493_943-1914,PURE_CANDIDATE,PC-20S-2-N1_bin.127.purify_k141_196493,PC-20S-2-N1_bin.127.purify.fasta,PC-20S-2-N1_bin.127.purify_k141_196493_4,1738,1914,candidate,2,2,other,0.9933813810348512
PC-20S-2-N1_bin.136.purify_k141_1571360_1-2339,PURE_CANDIDATE,PC-20S-2-N1_bin.136.purify_k141_1571360,PC-20S-2-N1_bin.136.purify.fasta,PC-20S-2-N1_bin.136.purify_k141_1571360_1,1,516,candidate,2,1,other,0.9993470311164856
PC-20S-2-N1_bin.136.purify_k141_1571360_1-2339,PURE_CANDIDATE,PC-20S-2-N1_bin.136.purify_k141_1571360,PC-20S-2-N1_bin.136.purify.fasta,PC-20S-2-N1_bin.136.purify_k141_1571360_2,681,2339,known_defense,2,1,other,0.9315791726112366
PC-20S-2-N1_bin.136.purify_k141_1648957_1-1700,PURE_CANDIDATE,PC-20S-2-N1_bin.136.purify_k141_1648957,PC-20S-2-N1_bin.136.purify.fasta,PC-20S-2-N1_bin.136.purify_k141_1648957_1,1,714,candidate,2,1,other,0.9999834299087524
PC-20S-2-N1_bin.136.purify_k141_1648957_1-1700,PURE_CANDIDATE,PC-20S-2-N1_bin.136.purify_k141_1648957,PC-20S-2-N1_bin.136.purify.fasta,PC-20S-2-N1_bin.136.purify_k141_1648957_2,735,1700,known_defense,2,1,other,0.9611619114875792
PC-20S-2-N1_bin.136.purify_k141_1606559_3-3721,HYBRID,PC-20S-2-N1_bin.136.purify_k141_1606559,PC-20S-2-N1_bin.136.purify.fasta,PC-20S-2-N1_bin.136.purify_k141_1606559_1,3,581,candidate,2,1,other,0.9999920129776
PC-20S-2-N1_bin.136.purify_k141_1606559_3-3721,HYBRID,PC-20S-2-N1_bin.136.purify_k141_1606559,PC-20S-2-N1_bin.136.purify.fasta,PC-20S-2-N1_bin.136.purify_k141_1606559_2,578,3721,known_defense,2,1,RM__Type_I_REases,0.955364227294922
PC-20S-2-N1_bin.131.purify_k141_1342639_200-1371,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_1342639,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_1342639_1,200,766,candidate,2,2,other,0.9999569654464722
PC-20S-2-N1_bin.131.purify_k141_1342639_200-1371,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_1342639,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_1342639_2,766,1371,candidate,2,2,other,0.9943033456802368
PC-20S-2-N1_bin.131.purify_k141_224788_245-838,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_224788,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_224788_2,245,520,candidate,2,2,other,0.998640239238739
PC-20S-2-N1_bin.131.purify_k141_224788_245-838,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_224788,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_224788_3,527,838,candidate,2,2,other,0.9947599768638612
PC-20S-2-N1_bin.131.purify_k141_262713_483-1048,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_262713,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_262713_2,483,788,known_defense,2,1,other,0.9338725209236144
PC-20S-2-N1_bin.131.purify_k141_262713_483-1048,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_262713,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_262713_3,785,1048,candidate,2,1,other,0.9920204281806946
PC-20S-2-N1_bin.131.purify_k141_1462710_3132-4512,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_1462710,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_1462710_6,3132,3413,candidate,2,2,other,0.9994169473648072
PC-20S-2-N1_bin.131.purify_k141_1462710_3132-4512,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_1462710,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_1462710_7,3679,4512,candidate,2,2,other,0.9947949051856996
PC-20S-2-N1_bin.131.purify_k141_733669_6861-8115,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_733669,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_733669_6,6861,7694,candidate,2,1,other,0.9999665021896362
PC-20S-2-N1_bin.131.purify_k141_733669_6861-8115,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_733669,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_733669_7,7957,8115,known_defense,2,1,other,0.8266242146492004
PC-20S-2-N1_bin.131.purify_k141_20937_7019-8280,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_20937,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_20937_10,7019,7339,candidate,3,3,other,0.9999891519546508
PC-20S-2-N1_bin.131.purify_k141_20937_7019-8280,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_20937,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_20937_11,7397,7930,candidate,3,3,other,0.9941898584365844
PC-20S-2-N1_bin.131.purify_k141_20937_7019-8280,PURE_CANDIDATE,PC-20S-2-N1_bin.131.purify_k141_20937,PC-20S-2-N1_bin.131.purify.fasta,PC-20S-2-N1_bin.131.purify_k141_20937_12,7981,8280,candidate,3,3,other,0.9999696016311646
PC-20S-2-N1_bin.133.purify_k141_994109_6480-8260,PURE_CANDIDATE,PC-20S-2-N1_bin.133.purify_k141_994109,PC-20S-2-N1_bin.133.purify.fasta,PC-20S-2-N1_bin.133.purify_k141_994109_7,6480,7661,known_defense,2,1,other,0.8768294453620911
PC-20S-2-N1_bin.133.purify_k141_994109_6480-8260,PURE_CANDIDATE,PC-20S-2-N1_bin.133.purify_k141_994109,PC-20S-2-N1_bin.133.purify.fasta,PC-20S-2-N1_bin.133.purify_k141_994109_8,7658,8260,candidate,2,1,other,0.9998327493667604
PC-20S-2-N1_bin.13.purify_k141_86242_3-2487,PURE_CANDIDATE,PC-20S-2-N1_bin.13.purify_k141_86242,PC-20S-2-N1_bin.13.purify.fasta,PC-20S-2-N1_bin.13.purify_k141_86242_1,3,737,known_defense,2,1,other,0.9869976043701172
PC-20S-2-N1_bin.13.purify_k141_86242_3-2487,PURE_CANDIDATE,PC-20S-2-N1_bin.13.purify_k141_86242,PC-20S-2-N1_bin.13.purify.fasta,PC-20S-2-N1_bin.13.purify_k141_86242_2,757,2487,candidate,2,1,other,0.9978927969932556
PC-20S-2-N1_bin.13.purify_k141_837563_3-3088,PURE_CANDIDATE,PC-20S-2-N1_bin.13.purify_k141_837563,PC-20S-2-N1_bin.13.purify.fasta,PC-20S-2-N1_bin.13.purify_k141_837563_1,3,2417,candidate,2,1,other,0.9997909665107728
PC-20S-2-N1_bin.13.purify_k141_837563_3-3088,PURE_CANDIDATE,PC-20S-2-N1_bin.13.purify_k141_837563,PC-20S-2-N1_bin.13.purify.fasta,PC-20S-2-N1_bin.13.purify_k141_837563_2,2414,3088,known_defense,2,1,other,0.7734846472740173
PC-20S-2-N1_bin.143.purify_k141_502513_69347-72294,HYBRID,PC-20S-2-N1_bin.143.purify_k141_502513,PC-20S-2-N1_bin.143.purify.fasta,PC-20S-2-N1_bin.143.purify_k141_502513_65,69347,70408,known_defense,2,1,SoFic__SoFic,0.9999969005584716
PC-20S-2-N1_bin.143.purify_k141_502513_69347-72294,HYBRID,PC-20S-2-N1_bin.143.purify_k141_502513,PC-20S-2-N1_bin.143.purify.fasta,PC-20S-2-N1_bin.143.purify_k141_502513_67,71245,72294,candidate,2,1,other,0.9931622743606568
PC-20S-2-N1_bin.140.purify_k141_512751_94-2246,HYBRID,PC-20S-2-N1_bin.140.purify_k141_512751,PC-20S-2-N1_bin.140.purify.fasta,PC-20S-2-N1_bin.140.purify_k141_512751_1,94,762,known_defense,2,1,Menshen__NsnC,0.9859208464622498
PC-20S-2-N1_bin.140.purify_k141_512751_94-2246,HYBRID,PC-20S-2-N1_bin.140.purify_k141_512751,PC-20S-2-N1_bin.140.purify.fasta,PC-20S-2-N1_bin.140.purify_k141_512751_2,759,2246,candidate,2,1,other,0.999964714050293
PC-20S-2-N1_bin.140.purify_k141_43346_4666-6497,PURE_CANDIDATE,PC-20S-2-N1_bin.140.purify_k141_43346,PC-20S-2-N1_bin.140.purify.fasta,PC-20S-2-N1_bin.140.purify_k141_43346_6,4666,5997,candidate,2,1,other,0.998432457447052
PC-20S-2-N1_bin.140.purify_k141_43346_4666-6497,PURE_CANDIDATE,PC-20S-2-N1_bin.140.purify_k141_43346,PC-20S-2-N1_bin.140.purify.fasta,PC-20S-2-N1_bin.140.purify_k141_43346_7,5994,6497,known_defense,2,1,other,0.9354349970817566
PC-20S-2-N1_bin.140.purify_k141_740411_10072-12077,PURE_CANDIDATE,PC-20S-2-N1_bin.140.purify_k141_740411,PC-20S-2-N1_bin.140.purify.fasta,PC-20S-2-N1_bin.140.purify_k141_740411_10,10072,10977,candidate,2,1,other,0.999985694885254
PC-20S-2-N1_bin.140.purify_k141_740411_10072-12077,PURE_CANDIDATE,PC-20S-2-N1_bin.140.purify_k141_740411,PC-20S-2-N1_bin.140.purify.fasta,PC-20S-2-N1_bin.140.purify_k141_740411_11,10980,12077,known_defense,2,1,other,0.8170036673545837
PC-20S-2-N1_bin.147.purify_k141_758488_2108-5330,HYBRID,PC-20S-2-N1_bin.147.purify_k141_758488,PC-20S-2-N1_bin.147.purify.fasta,PC-20S-2-N1_bin.147.purify_k141_758488_3,2108,2947,candidate,2,1,other,0.9999212026596068
PC-20S-2-N1_bin.147.purify_k141_758488_2108-5330,HYBRID,PC-20S-2-N1_bin.147.purify_k141_758488,PC-20S-2-N1_bin.147.purify.fasta,PC-20S-2-N1_bin.147.purify_k141_758488_4,2940,5330,known_defense,2,1,Wadjet__JetA_III,0.9999971389770508
PC-20S-2-N1_bin.148.purify_k141_405865_1-1049,PURE_CANDIDATE,PC-20S-2-N1_bin.148.purify_k141_405865,PC-20S-2-N1_bin.148.purify.fasta,PC-20S-2-N1_bin.148.purify_k141_405865_1,1,111,candidate,2,1,other,0.9977466464042664
PC-20S-2-N1_bin.148.purify_k141_405865_1-1049,PURE_CANDIDATE,PC-20S-2-N1_bin.148.purify_k141_405865,PC-20S-2-N1_bin.148.purify.fasta,PC-20S-2-N1_bin.148.purify_k141_405865_2,150,1049,known_defense,2,1,other,0.9514187574386596
PC-20S-2-N1_bin.148.purify_k141_606518_2027-2912,PURE_CANDIDATE,PC-20S-2-N1_bin.148.purify_k141_606518,PC-20S-2-N1_bin.148.purify.fasta,PC-20S-2-N1_bin.148.purify_k141_606518_4,2027,2332,candidate,2,1,other,0.999823272228241
PC-20S-2-N1_bin.148.purify_k141_606518_2027-2912,PURE_CANDIDATE,PC-20S-2-N1_bin.148.purify_k141_606518,PC-20S-2-N1_bin.148.purify.fasta,PC-20S-2-N1_bin.148.purify_k141_606518_5,2526,2912,known_defense,2,1,other,0.9788630604743958
PC-20S-2-N1_bin.14.purify_k141_929178_2450-2997,HYBRID,PC-20S-2-N1_bin.14.purify_k141_929178,PC-20S-2-N1_bin.14.purify.fasta,PC-20S-2-N1_bin.14.purify_k141_929178_2,2450,2776,known_defense,2,1,MazEF__MazF,0.9999985694885254
PC-20S-2-N1_bin.14.purify_k141_929178_2450-2997,HYBRID,PC-20S-2-N1_bin.14.purify_k141_929178,PC-20S-2-N1_bin.14.purify.fasta,PC-20S-2-N1_bin.14.purify_k141_929178_3,2779,2997,candidate,2,1,other,0.9999953508377076
PC-20S-2-N1_bin.154.purify_k141_348692_216-5534,PURE_CANDIDATE,PC-20S-2-N1_bin.154.purify_k141_348692,PC-20S-2-N1_bin.154.purify.fasta,PC-20S-2-N1_bin.154.purify_k141_348692_2,216,1433,candidate,2,2,other,0.9982189536094666
PC-20S-2-N1_bin.154.purify_k141_348692_216-5534,PURE_CANDIDATE,PC-20S-2-N1_bin.154.purify_k141_348692,PC-20S-2-N1_bin.154.purify.fasta,PC-20S-2-N1_bin.154.purify_k141_348692_5,2415,5534,candidate,2,2,other,0.9992897510528564
