homology_cluster_id,candidate,known_defense,total_genes,homology_type
854,1,0,1,Potential_Novel_Family
855,0,1,1,Known_Family_Only
857,1,0,1,Potential_Novel_Family
858,0,1,1,Known_Family_Only
859,1,0,1,Potential_Novel_Family
813,0,1,1,Known_Family_Only
864,1,0,1,Potential_Novel_Family
865,0,1,1,Known_Family_Only
866,1,0,1,Potential_Novel_Family
867,1,0,1,Potential_Novel_Family
868,1,0,1,Potential_Novel_Family
869,1,0,1,Potential_Novel_Family
870,1,0,1,Potential_Novel_Family
871,0,1,1,Known_Family_Only
872,0,1,1,Known_Family_Only
862,1,0,1,Potential_Novel_Family
817,0,1,1,Known_Family_Only
818,1,0,1,Potential_Novel_Family
820,0,1,1,Known_Family_Only
821,0,1,1,Known_Family_Only
823,1,0,1,Potential_Novel_Family
826,1,0,1,Potential_Novel_Family
828,1,0,1,Potential_Novel_Family
830,0,1,1,Known_Family_Only
831,0,1,1,Known_Family_Only
846,1,0,1,Potential_Novel_Family
834,1,0,1,Potential_Novel_Family
836,1,0,1,Potential_Novel_Family
837,1,0,1,Potential_Novel_Family
838,1,0,1,Potential_Novel_Family
839,0,1,1,Known_Family_Only
840,1,0,1,Potential_Novel_Family
841,0,1,1,Known_Family_Only
842,1,0,1,Potential_Novel_Family
844,1,0,1,Potential_Novel_Family
833,0,1,1,Known_Family_Only
1197,0,1,1,Known_Family_Only
1198,0,1,1,Known_Family_Only
1201,1,0,1,Potential_Novel_Family
1203,0,1,1,Known_Family_Only
1204,1,0,1,Potential_Novel_Family
1206,1,0,1,Potential_Novel_Family
1207,0,1,1,Known_Family_Only
1209,0,1,1,Known_Family_Only
1028,1,0,1,Potential_Novel_Family
1212,1,0,1,Potential_Novel_Family
1213,1,0,1,Potential_Novel_Family
1214,1,0,1,Potential_Novel_Family
1215,0,1,1,Known_Family_Only
1216,1,0,1,Potential_Novel_Family
1217,1,0,1,Potential_Novel_Family
1218,1,0,1,Potential_Novel_Family
1219,1,0,1,Potential_Novel_Family
1220,1,0,1,Potential_Novel_Family
1211,1,0,1,Potential_Novel_Family
1163,0,1,1,Known_Family_Only
1165,1,0,1,Potential_Novel_Family
1166,1,0,1,Potential_Novel_Family
1167,1,0,1,Potential_Novel_Family
1168,0,1,1,Known_Family_Only
1171,1,0,1,Potential_Novel_Family
1172,1,0,1,Potential_Novel_Family
1173,1,0,1,Potential_Novel_Family
1175,0,1,1,Known_Family_Only
1195,1,0,1,Potential_Novel_Family
1180,1,0,1,Potential_Novel_Family
1183,0,1,1,Known_Family_Only
1184,1,0,1,Potential_Novel_Family
1185,0,1,1,Known_Family_Only
1186,1,0,1,Potential_Novel_Family
1189,1,0,1,Potential_Novel_Family
1190,1,0,1,Potential_Novel_Family
1191,1,0,1,Potential_Novel_Family
1192,0,1,1,Known_Family_Only
1177,1,0,1,Potential_Novel_Family
1258,1,0,1,Potential_Novel_Family
1259,0,1,1,Known_Family_Only
1260,1,0,1,Potential_Novel_Family
1263,0,1,1,Known_Family_Only
1264,1,0,1,Potential_Novel_Family
1265,1,0,1,Potential_Novel_Family
1268,1,0,1,Potential_Novel_Family
1271,1,0,1,Potential_Novel_Family
1221,1,0,1,Potential_Novel_Family
1273,0,1,1,Known_Family_Only
1274,0,1,1,Known_Family_Only
1275,1,0,1,Potential_Novel_Family
1278,0,1,1,Known_Family_Only
1281,0,1,1,Known_Family_Only
1282,1,0,1,Potential_Novel_Family
1283,1,0,1,Potential_Novel_Family
1289,0,1,1,Known_Family_Only
1290,1,0,1,Potential_Novel_Family
1272,1,0,1,Potential_Novel_Family
1223,0,1,1,Known_Family_Only
1224,0,1,1,Known_Family_Only
1225,1,0,1,Potential_Novel_Family
1226,1,0,1,Potential_Novel_Family
1230,0,1,1,Known_Family_Only
1231,0,1,1,Known_Family_Only
1234,1,0,1,Potential_Novel_Family
1235,1,0,1,Potential_Novel_Family
1237,1,0,1,Potential_Novel_Family
1256,0,1,1,Known_Family_Only
1242,1,0,1,Potential_Novel_Family
1246,0,1,1,Known_Family_Only
1247,1,0,1,Potential_Novel_Family
1248,1,0,1,Potential_Novel_Family
1250,0,1,1,Known_Family_Only
1251,0,1,1,Known_Family_Only
1253,1,0,1,Potential_Novel_Family
1254,0,1,1,Known_Family_Only
1255,0,1,1,Known_Family_Only
1240,1,0,1,Potential_Novel_Family
1059,1,0,1,Potential_Novel_Family
1060,0,1,1,Known_Family_Only
1063,0,1,1,Known_Family_Only
1064,0,1,1,Known_Family_Only
1065,0,1,1,Known_Family_Only
1068,0,1,1,Known_Family_Only
1069,1,0,1,Potential_Novel_Family
1070,0,1,1,Known_Family_Only
1162,1,0,1,Potential_Novel_Family
1075,0,1,1,Known_Family_Only
1076,0,1,1,Known_Family_Only
1077,1,0,1,Potential_Novel_Family
1081,0,1,1,Known_Family_Only
1082,1,0,1,Potential_Novel_Family
1087,0,1,1,Known_Family_Only
1088,1,0,1,Potential_Novel_Family
1089,0,1,1,Known_Family_Only
1090,0,1,1,Known_Family_Only
1072,0,1,1,Known_Family_Only
1029,0,1,1,Known_Family_Only
1031,0,1,1,Known_Family_Only
1032,0,1,1,Known_Family_Only
1034,1,0,1,Potential_Novel_Family
1038,1,0,1,Potential_Novel_Family
1039,1,0,1,Potential_Novel_Family
1040,1,0,1,Potential_Novel_Family
1041,0,1,1,Known_Family_Only
1042,1,0,1,Potential_Novel_Family
1058,1,0,1,Potential_Novel_Family
1044,0,1,1,Known_Family_Only
1046,1,0,1,Potential_Novel_Family
1047,0,1,1,Known_Family_Only
1048,0,1,1,Known_Family_Only
1050,1,0,1,Potential_Novel_Family
1051,1,0,1,Potential_Novel_Family
1053,1,0,1,Potential_Novel_Family
1054,1,0,1,Potential_Novel_Family
1055,1,0,1,Potential_Novel_Family
1043,0,1,1,Known_Family_Only
1124,1,0,1,Potential_Novel_Family
1127,0,1,1,Known_Family_Only
1128,1,0,1,Potential_Novel_Family
1129,1,0,1,Potential_Novel_Family
1130,1,0,1,Potential_Novel_Family
1132,0,1,1,Known_Family_Only
1133,1,0,1,Potential_Novel_Family
1134,1,0,1,Potential_Novel_Family
1091,0,1,1,Known_Family_Only
1141,0,1,1,Known_Family_Only
1143,1,0,1,Potential_Novel_Family
1144,1,0,1,Potential_Novel_Family
1145,0,1,1,Known_Family_Only
1148,0,1,1,Known_Family_Only
1149,1,0,1,Potential_Novel_Family
1150,0,1,1,Known_Family_Only
1155,1,0,1,Potential_Novel_Family
1157,0,1,1,Known_Family_Only
1137,1,0,1,Potential_Novel_Family
1093,1,0,1,Potential_Novel_Family
1094,1,0,1,Potential_Novel_Family
1096,0,1,1,Known_Family_Only
1097,1,0,1,Potential_Novel_Family
1098,1,0,1,Potential_Novel_Family
1100,0,1,1,Known_Family_Only
1101,0,1,1,Known_Family_Only
1102,0,1,1,Known_Family_Only
1105,0,1,1,Known_Family_Only
1123,1,0,1,Potential_Novel_Family
1109,0,1,1,Known_Family_Only
1111,0,1,1,Known_Family_Only
1113,1,0,1,Potential_Novel_Family
1114,0,1,1,Known_Family_Only
1115,1,0,1,Potential_Novel_Family
1116,1,0,1,Potential_Novel_Family
1119,0,1,1,Known_Family_Only
1120,1,0,1,Potential_Novel_Family
1122,1,0,1,Potential_Novel_Family
1106,1,0,1,Potential_Novel_Family
285,1,0,1,Potential_Novel_Family
287,1,0,1,Potential_Novel_Family
288,1,0,1,Potential_Novel_Family
289,1,0,1,Potential_Novel_Family
293,0,1,1,Known_Family_Only
294,1,0,1,Potential_Novel_Family
297,1,0,1,Potential_Novel_Family
298,1,0,1,Potential_Novel_Family
750,1,0,1,Potential_Novel_Family
304,1,0,1,Potential_Novel_Family
307,1,0,1,Potential_Novel_Family
308,1,0,1,Potential_Novel_Family
311,0,1,1,Known_Family_Only
313,1,0,1,Potential_Novel_Family
314,1,0,1,Potential_Novel_Family
315,1,0,1,Potential_Novel_Family
321,1,0,1,Potential_Novel_Family
322,0,1,1,Known_Family_Only
300,1,0,1,Potential_Novel_Family
245,1,0,1,Potential_Novel_Family
247,0,1,1,Known_Family_Only
249,0,1,1,Known_Family_Only
252,0,1,1,Known_Family_Only
254,1,0,1,Potential_Novel_Family
258,1,0,1,Potential_Novel_Family
260,1,0,1,Potential_Novel_Family
261,0,1,1,Known_Family_Only
262,1,0,1,Potential_Novel_Family
284,0,1,1,Known_Family_Only
264,0,1,1,Known_Family_Only
267,0,1,1,Known_Family_Only
271,0,1,1,Known_Family_Only
273,0,1,1,Known_Family_Only
274,1,0,1,Potential_Novel_Family
276,1,0,1,Potential_Novel_Family
278,0,1,1,Known_Family_Only
281,0,1,1,Known_Family_Only
283,1,0,1,Potential_Novel_Family
263,0,1,1,Known_Family_Only
381,0,1,1,Known_Family_Only
383,1,0,1,Potential_Novel_Family
384,0,1,1,Known_Family_Only
389,1,0,1,Potential_Novel_Family
390,1,0,1,Potential_Novel_Family
392,1,0,1,Potential_Novel_Family
397,1,0,1,Potential_Novel_Family
402,0,1,1,Known_Family_Only
323,1,0,1,Potential_Novel_Family
405,1,0,1,Potential_Novel_Family
407,0,1,1,Known_Family_Only
408,0,1,1,Known_Family_Only
421,0,1,1,Known_Family_Only
424,0,1,1,Known_Family_Only
427,0,1,1,Known_Family_Only
428,0,1,1,Known_Family_Only
432,1,0,1,Potential_Novel_Family
433,1,0,1,Potential_Novel_Family
403,0,1,1,Known_Family_Only
328,0,1,1,Known_Family_Only
334,1,0,1,Potential_Novel_Family
341,0,1,1,Known_Family_Only
345,0,1,1,Known_Family_Only
347,1,0,1,Potential_Novel_Family
348,0,1,1,Known_Family_Only
351,0,1,1,Known_Family_Only
352,1,0,1,Potential_Novel_Family
353,0,1,1,Known_Family_Only
379,1,0,1,Potential_Novel_Family
357,1,0,1,Potential_Novel_Family
361,1,0,1,Potential_Novel_Family
362,1,0,1,Potential_Novel_Family
366,0,1,1,Known_Family_Only
371,1,0,1,Potential_Novel_Family
372,1,0,1,Potential_Novel_Family
374,1,0,1,Potential_Novel_Family
375,1,0,1,Potential_Novel_Family
376,1,0,1,Potential_Novel_Family
356,0,1,1,Known_Family_Only
12878,0,1,1,Known_Family_Only
12879,1,0,1,Potential_Novel_Family
12880,0,1,1,Known_Family_Only
12881,1,0,1,Potential_Novel_Family
12882,0,1,1,Known_Family_Only
12883,1,0,1,Potential_Novel_Family
12884,0,1,1,Known_Family_Only
12885,0,1,1,Known_Family_Only
242,0,1,1,Known_Family_Only
12888,0,1,1,Known_Family_Only
12889,1,0,1,Potential_Novel_Family
12890,1,0,1,Potential_Novel_Family
12891,0,1,1,Known_Family_Only
63,0,1,1,Known_Family_Only
73,1,0,1,Potential_Novel_Family
76,1,0,1,Potential_Novel_Family
102,0,1,1,Known_Family_Only
104,1,0,1,Potential_Novel_Family
12886,0,1,1,Known_Family_Only
23,1,0,1,Potential_Novel_Family
12836,1,0,1,Potential_Novel_Family
12868,0,1,1,Known_Family_Only
12860,1,0,1,Potential_Novel_Family
12892,1,0,1,Potential_Novel_Family
12861,1,0,1,Potential_Novel_Family
12862,0,1,1,Known_Family_Only
12863,1,0,1,Potential_Novel_Family
12864,0,1,1,Known_Family_Only
12877,1,0,1,Potential_Novel_Family
12866,1,0,1,Potential_Novel_Family
12867,1,0,1,Potential_Novel_Family
12869,1,0,1,Potential_Novel_Family
12870,0,1,1,Known_Family_Only
12871,1,0,1,Potential_Novel_Family
12872,0,1,1,Known_Family_Only
12873,1,0,1,Potential_Novel_Family
12874,1,0,1,Potential_Novel_Family
12876,1,0,1,Potential_Novel_Family
12865,1,0,1,Potential_Novel_Family
195,1,0,1,Potential_Novel_Family
196,1,0,1,Potential_Novel_Family
198,1,0,1,Potential_Novel_Family
201,0,1,1,Known_Family_Only
205,1,0,1,Potential_Novel_Family
209,1,0,1,Potential_Novel_Family
212,0,1,1,Known_Family_Only
216,1,0,1,Potential_Novel_Family
111,1,0,1,Potential_Novel_Family
222,0,1,1,Known_Family_Only
223,0,1,1,Known_Family_Only
224,0,1,1,Known_Family_Only
233,1,0,1,Potential_Novel_Family
234,0,1,1,Known_Family_Only
235,1,0,1,Potential_Novel_Family
238,1,0,1,Potential_Novel_Family
239,0,1,1,Known_Family_Only
240,0,1,1,Known_Family_Only
219,0,1,1,Known_Family_Only
114,0,1,1,Known_Family_Only
115,1,0,1,Potential_Novel_Family
122,0,1,1,Known_Family_Only
124,1,0,1,Potential_Novel_Family
126,1,0,1,Potential_Novel_Family
131,1,0,1,Potential_Novel_Family
134,0,1,1,Known_Family_Only
136,0,1,1,Known_Family_Only
148,1,0,1,Potential_Novel_Family
190,1,0,1,Potential_Novel_Family
154,0,1,1,Known_Family_Only
156,1,0,1,Potential_Novel_Family
164,1,0,1,Potential_Novel_Family
166,0,1,1,Known_Family_Only
175,0,1,1,Known_Family_Only
179,0,1,1,Known_Family_Only
180,0,1,1,Known_Family_Only
182,1,0,1,Potential_Novel_Family
188,0,1,1,Known_Family_Only
153,1,0,1,Potential_Novel_Family
643,1,0,1,Potential_Novel_Family
644,1,0,1,Potential_Novel_Family
646,1,0,1,Potential_Novel_Family
649,0,1,1,Known_Family_Only
651,0,1,1,Known_Family_Only
652,0,1,1,Known_Family_Only
654,0,1,1,Known_Family_Only
656,0,1,1,Known_Family_Only
434,1,0,1,Potential_Novel_Family
659,0,1,1,Known_Family_Only
662,1,0,1,Potential_Novel_Family
663,1,0,1,Potential_Novel_Family
666,1,0,1,Potential_Novel_Family
668,0,1,1,Known_Family_Only
669,0,1,1,Known_Family_Only
670,1,0,1,Potential_Novel_Family
673,0,1,1,Known_Family_Only
676,0,1,1,Known_Family_Only
658,0,1,1,Known_Family_Only
600,1,0,1,Potential_Novel_Family
601,0,1,1,Known_Family_Only
608,0,1,1,Known_Family_Only
609,1,0,1,Potential_Novel_Family
610,0,1,1,Known_Family_Only
612,0,1,1,Known_Family_Only
616,1,0,1,Potential_Novel_Family
619,0,1,1,Known_Family_Only
621,1,0,1,Potential_Novel_Family
641,0,1,1,Known_Family_Only
624,1,0,1,Potential_Novel_Family
626,1,0,1,Potential_Novel_Family
627,0,1,1,Known_Family_Only
628,0,1,1,Known_Family_Only
629,1,0,1,Potential_Novel_Family
632,1,0,1,Potential_Novel_Family
636,1,0,1,Potential_Novel_Family
639,1,0,1,Potential_Novel_Family
640,1,0,1,Potential_Novel_Family
623,0,1,1,Known_Family_Only
717,0,1,1,Known_Family_Only
721,1,0,1,Potential_Novel_Family
722,1,0,1,Potential_Novel_Family
724,1,0,1,Potential_Novel_Family
727,1,0,1,Potential_Novel_Family
728,1,0,1,Potential_Novel_Family
729,0,1,1,Known_Family_Only
732,0,1,1,Known_Family_Only
677,1,0,1,Potential_Novel_Family
735,0,1,1,Known_Family_Only
741,1,0,1,Potential_Novel_Family
742,0,1,1,Known_Family_Only
743,1,0,1,Potential_Novel_Family
744,1,0,1,Potential_Novel_Family
745,1,0,1,Potential_Novel_Family
746,1,0,1,Potential_Novel_Family
748,1,0,1,Potential_Novel_Family
749,0,1,1,Known_Family_Only
734,1,0,1,Potential_Novel_Family
678,0,1,1,Known_Family_Only
679,0,1,1,Known_Family_Only
680,1,0,1,Potential_Novel_Family
687,1,0,1,Potential_Novel_Family
688,1,0,1,Potential_Novel_Family
689,0,1,1,Known_Family_Only
691,0,1,1,Known_Family_Only
692,1,0,1,Potential_Novel_Family
693,1,0,1,Potential_Novel_Family
715,1,0,1,Potential_Novel_Family
699,0,1,1,Known_Family_Only
701,0,1,1,Known_Family_Only
702,1,0,1,Potential_Novel_Family
703,1,0,1,Potential_Novel_Family
706,0,1,1,Known_Family_Only
707,1,0,1,Potential_Novel_Family
708,0,1,1,Known_Family_Only
712,1,0,1,Potential_Novel_Family
714,1,0,1,Potential_Novel_Family
695,1,0,1,Potential_Novel_Family
474,1,0,1,Potential_Novel_Family
475,0,1,1,Known_Family_Only
476,1,0,1,Potential_Novel_Family
479,0,1,1,Known_Family_Only
482,1,0,1,Potential_Novel_Family
484,1,0,1,Potential_Novel_Family
485,0,1,1,Known_Family_Only
488,1,0,1,Potential_Novel_Family
599,0,1,1,Known_Family_Only
493,0,1,1,Known_Family_Only
498,0,1,1,Known_Family_Only
499,0,1,1,Known_Family_Only
502,1,0,1,Potential_Novel_Family
503,0,1,1,Known_Family_Only
505,1,0,1,Potential_Novel_Family
506,0,1,1,Known_Family_Only
508,0,1,1,Known_Family_Only
512,0,1,1,Known_Family_Only
492,0,1,1,Known_Family_Only
436,1,0,1,Potential_Novel_Family
438,1,0,1,Potential_Novel_Family
439,0,1,1,Known_Family_Only
440,1,0,1,Potential_Novel_Family
442,1,0,1,Potential_Novel_Family
443,0,1,1,Known_Family_Only
444,1,0,1,Potential_Novel_Family
445,0,1,1,Known_Family_Only
450,0,1,1,Known_Family_Only
472,0,1,1,Known_Family_Only
455,1,0,1,Potential_Novel_Family
457,1,0,1,Potential_Novel_Family
459,0,1,1,Known_Family_Only
460,1,0,1,Potential_Novel_Family
461,1,0,1,Potential_Novel_Family
462,0,1,1,Known_Family_Only
463,1,0,1,Potential_Novel_Family
465,1,0,1,Potential_Novel_Family
470,1,0,1,Potential_Novel_Family
452,0,1,1,Known_Family_Only
569,0,1,1,Known_Family_Only
571,1,0,1,Potential_Novel_Family
572,0,1,1,Known_Family_Only
573,1,0,1,Potential_Novel_Family
575,1,0,1,Potential_Novel_Family
577,1,0,1,Potential_Novel_Family
579,1,0,1,Potential_Novel_Family
581,0,1,1,Known_Family_Only
582,1,0,1,Potential_Novel_Family
514,1,0,1,Potential_Novel_Family
585,1,0,1,Potential_Novel_Family
586,1,0,1,Potential_Novel_Family
588,1,0,1,Potential_Novel_Family
590,1,0,1,Potential_Novel_Family
591,1,0,1,Potential_Novel_Family
592,1,0,1,Potential_Novel_Family
595,1,0,1,Potential_Novel_Family
596,1,0,1,Potential_Novel_Family
597,0,1,1,Known_Family_Only
583,0,1,1,Known_Family_Only
516,1,0,1,Potential_Novel_Family
518,1,0,1,Potential_Novel_Family
521,0,1,1,Known_Family_Only
522,0,1,1,Known_Family_Only
530,0,1,1,Known_Family_Only
532,0,1,1,Known_Family_Only
535,1,0,1,Potential_Novel_Family
540,0,1,1,Known_Family_Only
543,0,1,1,Known_Family_Only
566,1,0,1,Potential_Novel_Family
546,0,1,1,Known_Family_Only
548,0,1,1,Known_Family_Only
549,1,0,1,Potential_Novel_Family
551,1,0,1,Potential_Novel_Family
554,0,1,1,Known_Family_Only
556,1,0,1,Potential_Novel_Family
559,0,1,1,Known_Family_Only
560,1,0,1,Potential_Novel_Family
564,1,0,1,Potential_Novel_Family
545,1,0,1,Potential_Novel_Family
1988,0,1,1,Known_Family_Only
1989,1,0,1,Potential_Novel_Family
1991,1,0,1,Potential_Novel_Family
1994,1,0,1,Potential_Novel_Family
1997,0,1,1,Known_Family_Only
1998,1,0,1,Potential_Novel_Family
2001,1,0,1,Potential_Novel_Family
2002,1,0,1,Potential_Novel_Family
1291,1,0,1,Potential_Novel_Family
2004,0,1,1,Known_Family_Only
2006,1,0,1,Potential_Novel_Family
2007,0,1,1,Known_Family_Only
2008,1,0,1,Potential_Novel_Family
2009,1,0,1,Potential_Novel_Family
2011,1,0,1,Potential_Novel_Family
2012,1,0,1,Potential_Novel_Family
2013,0,1,1,Known_Family_Only
2014,0,1,1,Known_Family_Only
2003,1,0,1,Potential_Novel_Family
1952,1,0,1,Potential_Novel_Family
1953,1,0,1,Potential_Novel_Family
1955,0,1,1,Known_Family_Only
1961,1,0,1,Potential_Novel_Family
1962,1,0,1,Potential_Novel_Family
1963,0,1,1,Known_Family_Only
1967,1,0,1,Potential_Novel_Family
1968,1,0,1,Potential_Novel_Family
1969,0,1,1,Known_Family_Only
1987,1,0,1,Potential_Novel_Family
1974,1,0,1,Potential_Novel_Family
1975,0,1,1,Known_Family_Only
1976,1,0,1,Potential_Novel_Family
1977,0,1,1,Known_Family_Only
1979,1,0,1,Potential_Novel_Family
1980,0,1,1,Known_Family_Only
1982,1,0,1,Potential_Novel_Family
1983,0,1,1,Known_Family_Only
1984,1,0,1,Potential_Novel_Family
1971,1,0,1,Potential_Novel_Family
2046,0,1,1,Known_Family_Only
2049,1,0,1,Potential_Novel_Family
2050,1,0,1,Potential_Novel_Family
2053,1,0,1,Potential_Novel_Family
2054,1,0,1,Potential_Novel_Family
2055,0,1,1,Known_Family_Only
2059,0,1,1,Known_Family_Only
2061,0,1,1,Known_Family_Only
2016,1,0,1,Potential_Novel_Family
2063,1,0,1,Potential_Novel_Family
2065,0,1,1,Known_Family_Only
2066,1,0,1,Potential_Novel_Family
2067,1,0,1,Potential_Novel_Family
2069,1,0,1,Potential_Novel_Family
2072,1,0,1,Potential_Novel_Family
2073,1,0,1,Potential_Novel_Family
2074,1,0,1,Potential_Novel_Family
2078,0,1,1,Known_Family_Only
2062,0,1,1,Known_Family_Only
2017,1,0,1,Potential_Novel_Family
2019,1,0,1,Potential_Novel_Family
2021,0,1,1,Known_Family_Only
2022,1,0,1,Potential_Novel_Family
2024,0,1,1,Known_Family_Only
2026,1,0,1,Potential_Novel_Family
2028,1,0,1,Potential_Novel_Family
2031,1,0,1,Potential_Novel_Family
2032,0,1,1,Known_Family_Only
2045,1,0,1,Potential_Novel_Family
2034,1,0,1,Potential_Novel_Family
2035,1,0,1,Potential_Novel_Family
2036,1,0,1,Potential_Novel_Family
2037,1,0,1,Potential_Novel_Family
2038,0,1,1,Known_Family_Only
2039,0,1,1,Known_Family_Only
2041,0,1,1,Known_Family_Only
2042,0,1,1,Known_Family_Only
2043,0,1,1,Known_Family_Only
2033,0,1,1,Known_Family_Only
1859,1,0,1,Potential_Novel_Family
1862,0,1,1,Known_Family_Only
1863,1,0,1,Potential_Novel_Family
1864,1,0,1,Potential_Novel_Family
1865,0,1,1,Known_Family_Only
1868,0,1,1,Known_Family_Only
1869,1,0,1,Potential_Novel_Family
1870,0,1,1,Known_Family_Only
1950,1,0,1,Potential_Novel_Family
1873,1,0,1,Potential_Novel_Family
1874,1,0,1,Potential_Novel_Family
1876,1,0,1,Potential_Novel_Family
1877,0,1,1,Known_Family_Only
1878,0,1,1,Known_Family_Only
1882,0,1,1,Known_Family_Only
1883,0,1,1,Known_Family_Only
1884,0,1,1,Known_Family_Only
1885,0,1,1,Known_Family_Only
1872,0,1,1,Known_Family_Only
1821,1,0,1,Potential_Novel_Family
1827,0,1,1,Known_Family_Only
1828,1,0,1,Potential_Novel_Family
1829,1,0,1,Potential_Novel_Family
1833,1,0,1,Potential_Novel_Family
1837,1,0,1,Potential_Novel_Family
1840,0,1,1,Known_Family_Only
1841,0,1,1,Known_Family_Only
1843,0,1,1,Known_Family_Only
1858,1,0,1,Potential_Novel_Family
1846,1,0,1,Potential_Novel_Family
1848,1,0,1,Potential_Novel_Family
1849,0,1,1,Known_Family_Only
1850,0,1,1,Known_Family_Only
1851,1,0,1,Potential_Novel_Family
1852,0,1,1,Known_Family_Only
1854,1,0,1,Potential_Novel_Family
1855,1,0,1,Potential_Novel_Family
1856,1,0,1,Potential_Novel_Family
1845,1,0,1,Potential_Novel_Family
1919,1,0,1,Potential_Novel_Family
1921,1,0,1,Potential_Novel_Family
1922,1,0,1,Potential_Novel_Family
1926,0,1,1,Known_Family_Only
1928,1,0,1,Potential_Novel_Family
1929,1,0,1,Potential_Novel_Family
1932,0,1,1,Known_Family_Only
1935,1,0,1,Potential_Novel_Family
1886,1,0,1,Potential_Novel_Family
1938,0,1,1,Known_Family_Only
1939,0,1,1,Known_Family_Only
1941,1,0,1,Potential_Novel_Family
1943,1,0,1,Potential_Novel_Family
1944,1,0,1,Potential_Novel_Family
1946,1,0,1,Potential_Novel_Family
1947,0,1,1,Known_Family_Only
1948,1,0,1,Potential_Novel_Family
1949,1,0,1,Potential_Novel_Family
1936,1,0,1,Potential_Novel_Family
1887,0,1,1,Known_Family_Only
1888,1,0,1,Potential_Novel_Family
1890,1,0,1,Potential_Novel_Family
1891,0,1,1,Known_Family_Only
1892,1,0,1,Potential_Novel_Family
1893,1,0,1,Potential_Novel_Family
1894,1,0,1,Potential_Novel_Family
1898,0,1,1,Known_Family_Only
1899,0,1,1,Known_Family_Only
1917,1,0,1,Potential_Novel_Family
1903,1,0,1,Potential_Novel_Family
1906,0,1,1,Known_Family_Only
1907,0,1,1,Known_Family_Only
1910,1,0,1,Potential_Novel_Family
1911,0,1,1,Known_Family_Only
1912,1,0,1,Potential_Novel_Family
1914,0,1,1,Known_Family_Only
1915,1,0,1,Potential_Novel_Family
1916,0,1,1,Known_Family_Only
1901,1,0,1,Potential_Novel_Family
2244,0,1,1,Known_Family_Only
2245,1,0,1,Potential_Novel_Family
2246,1,0,1,Potential_Novel_Family
2248,0,1,1,Known_Family_Only
2249,1,0,1,Potential_Novel_Family
2252,1,0,1,Potential_Novel_Family
2254,1,0,1,Potential_Novel_Family
2255,1,0,1,Potential_Novel_Family
2079,1,0,1,Potential_Novel_Family
2257,0,1,1,Known_Family_Only
2259,1,0,1,Potential_Novel_Family
2260,0,1,1,Known_Family_Only
2261,1,0,1,Potential_Novel_Family
2262,1,0,1,Potential_Novel_Family
2266,1,0,1,Potential_Novel_Family
2267,1,0,1,Potential_Novel_Family
2271,1,0,1,Potential_Novel_Family
2272,0,1,1,Known_Family_Only
2256,1,0,1,Potential_Novel_Family
2204,1,0,1,Potential_Novel_Family
2207,0,1,1,Known_Family_Only
2210,1,0,1,Potential_Novel_Family
2211,0,1,1,Known_Family_Only
2218,0,1,1,Known_Family_Only
2219,1,0,1,Potential_Novel_Family
2220,1,0,1,Potential_Novel_Family
2221,0,1,1,Known_Family_Only
2223,0,1,1,Known_Family_Only
2242,1,0,1,Potential_Novel_Family
2228,1,0,1,Potential_Novel_Family
2230,0,1,1,Known_Family_Only
2232,1,0,1,Potential_Novel_Family
2233,1,0,1,Potential_Novel_Family
2235,0,1,1,Known_Family_Only
2238,1,0,1,Potential_Novel_Family
2239,1,0,1,Potential_Novel_Family
2240,1,0,1,Potential_Novel_Family
2241,1,0,1,Potential_Novel_Family
2224,1,0,1,Potential_Novel_Family
2304,0,1,1,Known_Family_Only
2308,1,0,1,Potential_Novel_Family
2309,1,0,1,Potential_Novel_Family
2310,1,0,1,Potential_Novel_Family
2312,0,1,1,Known_Family_Only
2315,1,0,1,Potential_Novel_Family
2317,0,1,1,Known_Family_Only
2318,1,0,1,Potential_Novel_Family
2273,1,0,1,Potential_Novel_Family
2324,1,0,1,Potential_Novel_Family
2325,0,1,1,Known_Family_Only
2326,1,0,1,Potential_Novel_Family
2327,1,0,1,Potential_Novel_Family
2328,0,1,1,Known_Family_Only
2329,1,0,1,Potential_Novel_Family
2332,1,0,1,Potential_Novel_Family
2335,1,0,1,Potential_Novel_Family
2338,0,1,1,Known_Family_Only
2321,0,1,1,Known_Family_Only
2274,0,1,1,Known_Family_Only
2275,0,1,1,Known_Family_Only
2277,1,0,1,Potential_Novel_Family
2279,0,1,1,Known_Family_Only
2281,1,0,1,Potential_Novel_Family
2282,0,1,1,Known_Family_Only
2284,0,1,1,Known_Family_Only
2286,1,0,1,Potential_Novel_Family
2287,1,0,1,Potential_Novel_Family
2303,0,1,1,Known_Family_Only
2289,1,0,1,Potential_Novel_Family
2291,1,0,1,Potential_Novel_Family
2292,1,0,1,Potential_Novel_Family
2293,0,1,1,Known_Family_Only
2294,0,1,1,Known_Family_Only
2296,0,1,1,Known_Family_Only
2297,1,0,1,Potential_Novel_Family
2299,1,0,1,Potential_Novel_Family
2302,1,0,1,Potential_Novel_Family
2288,1,0,1,Potential_Novel_Family
2112,0,1,1,Known_Family_Only
2113,0,1,1,Known_Family_Only
2114,0,1,1,Known_Family_Only
2116,1,0,1,Potential_Novel_Family
2117,1,0,1,Potential_Novel_Family
2120,1,0,1,Potential_Novel_Family
