gene_name,multi_label,binary_label,binary_confidence,file_name,batch_idx
CP070798.1_640,other,defense,0.9933902,GB_GCA_020343515.1_protein_labels.pkl,19
CP070798.1_884,other,defense,0.9911573,GB_GCA_020343515.1_protein_labels.pkl,27
CP070798.1_1063,other,defense,0.99449724,GB_GCA_020343515.1_protein_labels.pkl,33
CP070798.1_1695,other,defense,0.9931375,GB_GCA_020343515.1_protein_labels.pkl,52
CP070798.1_1741,other,defense,0.9993892,GB_GCA_020343515.1_protein_labels.pkl,54
CP070798.1_1803,other,defense,0.99623555,GB_GCA_020343515.1_protein_labels.pkl,56
JAOAIV010000109.1_1,other,defense,0.99416816,GB_GCA_026414525.1_protein_labels.pkl,1
JAOAIV010000015.1_21,other,defense,0.9996717,GB_GCA_026414525.1_protein_labels.pkl,8
JAOAIV010000016.1_12,other,defense,0.99377525,GB_GCA_026414525.1_protein_labels.pkl,9
JAOAIV010000008.1_10,other,defense,0.9989711,GB_GCA_026414525.1_protein_labels.pkl,42
JADGNL010000154.1_4,other,defense,0.998437,GB_GCA_017883495.1_protein_labels.pkl,9
JADGNL010000245.1_2,other,defense,0.9993187,GB_GCA_017883495.1_protein_labels.pkl,37
JADGNL010000015.1_11,other,defense,0.9979596,GB_GCA_017883495.1_protein_labels.pkl,54
DAHXNY010000001.1_55,other,defense,0.9962572,GB_GCA_027365175.1_protein_labels.pkl,4
DAHXNY010000001.1_258,other,defense,0.998154,GB_GCA_027365175.1_protein_labels.pkl,11
DAHXNY010000007.1_44,other,defense,0.99672276,GB_GCA_027365175.1_protein_labels.pkl,25
NZ_CAAGSW010000001.1_271,other,defense,0.9977315,RS_GCF_900774055.1_protein_labels.pkl,8
NZ_CAAGSW010000001.1_305,other,defense,0.9972613,RS_GCF_900774055.1_protein_labels.pkl,9
NZ_CAAGSW010000001.1_473,other,defense,0.99835914,RS_GCF_900774055.1_protein_labels.pkl,14
NZ_CAAGSW010000003.1_275,other,defense,0.99142975,RS_GCF_900774055.1_protein_labels.pkl,40
NZ_CAAGSW010000003.1_387,other,defense,0.9982046,RS_GCF_900774055.1_protein_labels.pkl,44
NZ_CAAGSW010000004.1_265,other,defense,0.9971521,RS_GCF_900774055.1_protein_labels.pkl,53
NZ_CAAGSW010000005.1_65,other,defense,0.9995209,RS_GCF_900774055.1_protein_labels.pkl,60
NZ_CAAGSW010000007.1_17,other,defense,0.99871325,RS_GCF_900774055.1_protein_labels.pkl,75
DAOVRB010000103.1_4,other,defense,0.99575555,GB_GCA_030628325.1_protein_labels.pkl,4
DAOVRB010000292.1_5,other,defense,0.9966652,GB_GCA_030628325.1_protein_labels.pkl,28
DAOVRB010000135.1_4,other,defense,0.9990421,GB_GCA_030628325.1_protein_labels.pkl,34
DAOVRB010000218.1_2,other,defense,0.9999281,GB_GCA_030628325.1_protein_labels.pkl,44
ASMQ01000012.1_16,other,defense,0.99847144,GB_GCA_000405245.1_protein_labels.pkl,15
NZ_JAVDDV010000001.1_303,other,defense,0.9973143,RS_GCF_030848565.1_protein_labels.pkl,9
NZ_JAVDDV010000010.1_111,other,defense,0.99619293,RS_GCF_030848565.1_protein_labels.pkl,18
NZ_JAVDDV010000014.1_57,other,defense,0.9930821,RS_GCF_030848565.1_protein_labels.pkl,29
NZ_JAVDDV010000002.1_83,other,defense,0.99941003,RS_GCF_030848565.1_protein_labels.pkl,42
NZ_JAVDDV010000002.1_309,other,defense,0.99706286,RS_GCF_030848565.1_protein_labels.pkl,49
NZ_JAVDDV010000037.1_13,other,defense,0.9993445,RS_GCF_030848565.1_protein_labels.pkl,84
JAPDKD010000028.1_21,other,defense,0.9966198,GB_GCA_029258735.1_protein_labels.pkl,21
JAPDKD010000001.1_6,other,defense,0.9963404,GB_GCA_029258735.1_protein_labels.pkl,30
JAPDKD010000078.1_1,other,defense,0.9983845,GB_GCA_029258735.1_protein_labels.pkl,40
LOBW01000033.1_17,other,defense,0.99398285,GB_GCA_001516585.1_protein_labels.pkl,35
NC_015865.1_656,other,defense,0.99164116,RS_GCF_000221185.1_protein_labels.pkl,20
NC_015865.1_683,other,defense,0.99562377,RS_GCF_000221185.1_protein_labels.pkl,21
NC_015865.1_812,other,defense,0.99390984,RS_GCF_000221185.1_protein_labels.pkl,25
NC_015865.1_1148,other,defense,0.99677557,RS_GCF_000221185.1_protein_labels.pkl,35
NC_015865.1_1695,other,defense,0.99268264,RS_GCF_000221185.1_protein_labels.pkl,52
NC_015865.1_1805,other,defense,0.9927014,RS_GCF_000221185.1_protein_labels.pkl,56
JAUSIT010000038.1_70,other,defense,0.99975806,GB_GCA_030647965.1_protein_labels.pkl,31
JAPKCL010000122.1_4,other,defense,0.99241215,GB_GCA_028822955.1_protein_labels.pkl,2
JAPKCL010000157.1_3,other,defense,0.998898,GB_GCA_028822955.1_protein_labels.pkl,15
JAPKCL010000093.1_1,other,defense,0.9903245,GB_GCA_028822955.1_protein_labels.pkl,40
JAMOOZ010000002.1_29,other,defense,0.99929297,GB_GCA_027064885.1_protein_labels.pkl,1
JAQCMZ010000507.1_9,other,defense,0.99585634,GB_GCA_028274825.1_protein_labels.pkl,1
JAQCMZ010000523.1_2,other,defense,0.9970884,GB_GCA_028274825.1_protein_labels.pkl,2
JAQCMZ010000020.1_5,other,defense,0.9928213,GB_GCA_028274825.1_protein_labels.pkl,4
JAQCMZ010000446.1_1,other,defense,0.9934908,GB_GCA_028274825.1_protein_labels.pkl,16
JAQCMZ010000532.1_1,other,defense,0.9978084,GB_GCA_028274825.1_protein_labels.pkl,19
JAQCMZ010000240.1_3,other,defense,0.9914684,GB_GCA_028274825.1_protein_labels.pkl,25
JAQCMZ010000424.1_1,other,defense,0.99933213,GB_GCA_028274825.1_protein_labels.pkl,29
JAQCMZ010000517.1_1,other,defense,0.99589974,GB_GCA_028274825.1_protein_labels.pkl,32
JAQCMZ010000257.1_1,other,defense,0.9911342,GB_GCA_028274825.1_protein_labels.pkl,40
JAQCMZ010000313.1_7,other,defense,0.9943457,GB_GCA_028274825.1_protein_labels.pkl,42
JAQCMZ010000408.1_5,other,defense,0.992353,GB_GCA_028274825.1_protein_labels.pkl,45
JAQCMZ010000011.1_4,other,defense,0.9993007,GB_GCA_028274825.1_protein_labels.pkl,61
JAQCMZ010000330.1_5,other,defense,0.99715173,GB_GCA_028274825.1_protein_labels.pkl,67
JAQCMZ010000505.1_6,other,defense,0.9922714,GB_GCA_028274825.1_protein_labels.pkl,72
JAQCMZ010000398.1_7,other,defense,0.996576,GB_GCA_028274825.1_protein_labels.pkl,103
WAJX01000134.1_5,other,defense,0.9975916,GB_GCA_015523665.1_protein_labels.pkl,26
WAJX01000157.1_3,other,defense,0.99703974,GB_GCA_015523665.1_protein_labels.pkl,31
WAJX01000191.1_3,other,defense,0.9993431,GB_GCA_015523665.1_protein_labels.pkl,36
WAJX01000207.1_2,other,defense,0.9983182,GB_GCA_015523665.1_protein_labels.pkl,39
WAJX01000235.1_1,other,defense,0.9976539,GB_GCA_015523665.1_protein_labels.pkl,45
WAJX01000248.1_2,other,defense,0.9900889,GB_GCA_015523665.1_protein_labels.pkl,47
WAJX01000260.1_1,other,defense,0.9998503,GB_GCA_015523665.1_protein_labels.pkl,50
JAPKFC010000078.1_4,other,defense,0.9968554,GB_GCA_028821785.1_protein_labels.pkl,0
JAPKFC010000042.1_13,other,defense,0.9934695,GB_GCA_028821785.1_protein_labels.pkl,6
JAPKFC010000004.1_10,other,defense,0.9900073,GB_GCA_028821785.1_protein_labels.pkl,13
JAPKFC010000005.1_7,other,defense,0.99945694,GB_GCA_028821785.1_protein_labels.pkl,14
JAPKFC010000058.1_6,other,defense,0.9995913,GB_GCA_028821785.1_protein_labels.pkl,20
JAPKFC010000066.1_2,other,defense,0.9991474,GB_GCA_028821785.1_protein_labels.pkl,25
JABMPT010000001.1_20,other,defense,0.9928717,GB_GCA_013202845.1_protein_labels.pkl,5
JABMPT010000001.1_65,other,defense,0.99940276,GB_GCA_013202845.1_protein_labels.pkl,7
JABMPT010000010.1_137,other,defense,0.99039966,GB_GCA_013202845.1_protein_labels.pkl,26
NZ_CP111036.1_38,other,defense,0.99112004,RS_GCF_026248685.1_protein_labels.pkl,1
NZ_CP111036.1_76,other,defense,0.99657625,RS_GCF_026248685.1_protein_labels.pkl,2
NZ_CP111036.1_335,other,defense,0.990655,RS_GCF_026248685.1_protein_labels.pkl,10
NZ_CP111036.1_582,other,defense,0.9956116,RS_GCF_026248685.1_protein_labels.pkl,18
NZ_CP111036.1_908,other,defense,0.9964994,RS_GCF_026248685.1_protein_labels.pkl,28
NZ_CP111036.1_1111,other,defense,0.99577564,RS_GCF_026248685.1_protein_labels.pkl,34
NZ_CP111036.1_2575,other,defense,0.9912384,RS_GCF_026248685.1_protein_labels.pkl,80
NZ_CP111036.1_2708,other,defense,0.9998549,RS_GCF_026248685.1_protein_labels.pkl,84
NZ_CP111039.1_7,other,defense,0.9960433,RS_GCF_026248685.1_protein_labels.pkl,105
NZ_CP111041.1_245,other,defense,0.999097,RS_GCF_026248685.1_protein_labels.pkl,134
NZ_CP111041.1_501,other,defense,0.993782,RS_GCF_026248685.1_protein_labels.pkl,142
NZ_CP111042.1_76,other,defense,0.99454087,RS_GCF_026248685.1_protein_labels.pkl,146
JAUWWH010000015.1_7,other,defense,0.9986621,GB_GCA_030617005.1_protein_labels.pkl,32
JAUWWH010000072.1_4,other,defense,0.99903286,GB_GCA_030617005.1_protein_labels.pkl,50
JAKIWH010000134.1_3,other,defense,0.99461323,GB_GCA_022750125.1_protein_labels.pkl,10
JAKIWH010000064.1_6,other,defense,0.9911912,GB_GCA_022750125.1_protein_labels.pkl,17
JAKIWH010000078.1_2,other,defense,0.99083686,GB_GCA_022750125.1_protein_labels.pkl,30
JAKIWH010000010.1_7,other,defense,0.99983597,GB_GCA_022750125.1_protein_labels.pkl,32
JAKIWH010000012.1_1,other,defense,0.9908601,GB_GCA_022750125.1_protein_labels.pkl,35
JAKIWH010000013.1_15,other,defense,0.99974734,GB_GCA_022750125.1_protein_labels.pkl,36
JAKIWH010000100.1_1,other,defense,0.99183536,GB_GCA_022750125.1_protein_labels.pkl,44
WJIU01000010.1_14,other,defense,0.99629647,GB_GCA_014730115.1_protein_labels.pkl,27
JACRAE010000005.1_75,other,defense,0.99024713,GB_GCA_016213525.1_protein_labels.pkl,6
JAEFDA010000093.1_27,other,defense,0.99231917,GB_GCA_016126025.1_protein_labels.pkl,9
JAEFDA010000043.1_14,other,defense,0.99700385,GB_GCA_016126025.1_protein_labels.pkl,22
JAEFDA010000017.1_6,other,defense,0.99719536,GB_GCA_016126025.1_protein_labels.pkl,38
NZ_JAJFAY010000010.1_34,other,defense,0.9984464,RS_GCF_021083305.1_protein_labels.pkl,1
NZ_JAJFAY010000010.1_125,other,defense,0.99766695,RS_GCF_021083305.1_protein_labels.pkl,3
NZ_JAJFAY010000011.1_14,other,defense,0.99666214,RS_GCF_021083305.1_protein_labels.pkl,4
NZ_JAJFAY010000014.1_19,other,defense,0.9935961,RS_GCF_021083305.1_protein_labels.pkl,13
NZ_JAJFAY010000001.1_90,other,defense,0.9982299,RS_GCF_021083305.1_protein_labels.pkl,21
NZ_JAJFAY010000001.1_109,other,defense,0.9974867,RS_GCF_021083305.1_protein_labels.pkl,22
NZ_JAJFAY010000001.1_260,other,defense,0.9918967,RS_GCF_021083305.1_protein_labels.pkl,26
NZ_JAJFAY010000001.1_429,other,defense,0.99674135,RS_GCF_021083305.1_protein_labels.pkl,32
NZ_JAJFAY010000001.1_560,other,defense,0.9936381,RS_GCF_021083305.1_protein_labels.pkl,36
NZ_JAJFAY010000001.1_596,other,defense,0.9913197,RS_GCF_021083305.1_protein_labels.pkl,37
NZ_JAJFAY010000001.1_1211,other,defense,0.9994578,RS_GCF_021083305.1_protein_labels.pkl,56
NZ_JAJFAY010000001.1_1686,other,defense,0.99923,RS_GCF_021083305.1_protein_labels.pkl,71
NZ_JAJFAY010000002.1_79,other,defense,0.99834657,RS_GCF_021083305.1_protein_labels.pkl,90
NZ_JAJFAY010000002.1_183,other,defense,0.99969316,RS_GCF_021083305.1_protein_labels.pkl,93
NZ_JAJFAY010000002.1_494,other,defense,0.9961737,RS_GCF_021083305.1_protein_labels.pkl,103
NZ_JAJFAY010000002.1_523,other,defense,0.9977863,RS_GCF_021083305.1_protein_labels.pkl,104
NZ_JAJFAY010000002.1_598,other,defense,0.99572986,RS_GCF_021083305.1_protein_labels.pkl,106
NZ_JAJFAY010000002.1_880,other,defense,0.9978102,RS_GCF_021083305.1_protein_labels.pkl,115
NZ_JAJFAY010000003.1_190,other,defense,0.99817336,RS_GCF_021083305.1_protein_labels.pkl,125
NZ_JAJFAY010000003.1_287,other,defense,0.9992126,RS_GCF_021083305.1_protein_labels.pkl,128
NZ_JAJFAY010000006.1_55,other,defense,0.9972179,RS_GCF_021083305.1_protein_labels.pkl,159
NZ_JAJFAY010000006.1_199,other,defense,0.9992035,RS_GCF_021083305.1_protein_labels.pkl,163
NZ_JAJFAY010000007.1_201,other,defense,0.9966158,RS_GCF_021083305.1_protein_labels.pkl,172
NZ_JAJFAY010000008.1_94,other,defense,0.9941287,RS_GCF_021083305.1_protein_labels.pkl,177
NZ_JAJFAY010000009.1_33,other,defense,0.99947494,RS_GCF_021083305.1_protein_labels.pkl,182
NZ_JAJFAY010000009.1_125,other,defense,0.9958793,RS_GCF_021083305.1_protein_labels.pkl,185
RFJG01000054.1_21,other,defense,0.99804115,GB_GCA_003694965.1_protein_labels.pkl,1
JAFGHY010000083.1_13,other,defense,0.9966557,GB_GCA_016929855.1_protein_labels.pkl,6
JAFGHY010000086.1_2,other,defense,0.9997595,GB_GCA_016929855.1_protein_labels.pkl,8
JAFGHY010000021.1_2,other,defense,0.9953969,GB_GCA_016929855.1_protein_labels.pkl,16
JAFGHY010000028.1_16,other,defense,0.9976801,GB_GCA_016929855.1_protein_labels.pkl,19
JAFGHY010000059.1_2,other,defense,0.99893457,GB_GCA_016929855.1_protein_labels.pkl,29
JAFGHY010000067.1_2,other,defense,0.99864084,GB_GCA_016929855.1_protein_labels.pkl,31
PBXQ01000045.1_2,other,defense,0.99983406,GB_GCA_002727675.1_protein_labels.pkl,7
PBXQ01000010.1_38,other,defense,0.9963451,GB_GCA_002727675.1_protein_labels.pkl,12
PBXQ01000056.1_9,other,defense,0.99493116,GB_GCA_002727675.1_protein_labels.pkl,25
JAADCY010000144.1_6,other,defense,0.99669755,GB_GCA_013154205.1_protein_labels.pkl,19
JAADCY010000254.1_3,other,defense,0.99752146,GB_GCA_013154205.1_protein_labels.pkl,33
JAADCY010000234.1_2,other,defense,0.9977042,GB_GCA_013154205.1_protein_labels.pkl,36
JAADCY010000196.1_3,other,defense,0.9938176,GB_GCA_013154205.1_protein_labels.pkl,42
JAADCY010000028.1_3,other,defense,0.9949905,GB_GCA_013154205.1_protein_labels.pkl,54
JAJRTJ010000002.1_93,other,defense,0.99812895,GB_GCA_024278335.1_protein_labels.pkl,2
JAJRTJ010000003.1_203,other,defense,0.9901688,GB_GCA_024278335.1_protein_labels.pkl,11
JAJRTJ010000001.1_137,other,defense,0.9987589,GB_GCA_024278335.1_protein_labels.pkl,20
JAPDIZ010000002.1_117,other,defense,0.9976833,GB_GCA_029259355.1_protein_labels.pkl,3
JAPDIZ010000002.1_528,other,defense,0.99906427,GB_GCA_029259355.1_protein_labels.pkl,16
JAPDIZ010000002.1_667,other,defense,0.9918682,GB_GCA_029259355.1_protein_labels.pkl,20
JAPDIZ010000002.1_731,other,defense,0.99379855,GB_GCA_029259355.1_protein_labels.pkl,22
JAPDIZ010000004.1_154,other,defense,0.99477947,GB_GCA_029259355.1_protein_labels.pkl,48
NZ_CP095482.1_201,other,defense,0.9987143,RS_GCF_023028225.1_protein_labels.pkl,6
NZ_CP095482.1_286,other,defense,0.9984906,RS_GCF_023028225.1_protein_labels.pkl,8
NZ_CP095482.1_408,other,defense,0.9989177,RS_GCF_023028225.1_protein_labels.pkl,12
NZ_CP095482.1_563,other,defense,0.99629396,RS_GCF_023028225.1_protein_labels.pkl,17
NZ_CP095482.1_623,other,defense,0.998637,RS_GCF_023028225.1_protein_labels.pkl,19
NZ_CP095482.1_1036,other,defense,0.9988765,RS_GCF_023028225.1_protein_labels.pkl,32
NZ_CP095482.1_1644,other,defense,0.99706274,RS_GCF_023028225.1_protein_labels.pkl,51
NZ_CP095482.1_2365,other,defense,0.99885917,RS_GCF_023028225.1_protein_labels.pkl,73
JAEOSU010000027.1_49,other,defense,0.9900097,GB_GCA_016840165.1_protein_labels.pkl,4
JAEOSU010000032.1_59,other,defense,0.9909717,GB_GCA_016840165.1_protein_labels.pkl,14
JAEOSU010000051.1_241,other,defense,0.9909753,GB_GCA_016840165.1_protein_labels.pkl,38
JAEOSU010000072.1_76,other,defense,0.9916728,GB_GCA_016840165.1_protein_labels.pkl,58
JAEOSU010000080.1_79,other,defense,0.9931179,GB_GCA_016840165.1_protein_labels.pkl,74
JAEOSU010000009.1_2,other,defense,0.9937589,GB_GCA_016840165.1_protein_labels.pkl,80
PAVW01000014.1_13,other,defense,0.99730814,GB_GCA_002713205.1_protein_labels.pkl,21
NZ_CP129992.1_1015,other,defense,0.9938692,RS_GCF_030505615.1_protein_labels.pkl,31
NZ_CP129992.1_1481,other,defense,0.99453664,RS_GCF_030505615.1_protein_labels.pkl,46
NZ_CP129992.1_1911,other,defense,0.9990376,RS_GCF_030505615.1_protein_labels.pkl,59
NZ_CP129992.1_1971,other,defense,0.99025995,RS_GCF_030505615.1_protein_labels.pkl,61
NZ_CP129992.1_2029,other,defense,0.9969807,RS_GCF_030505615.1_protein_labels.pkl,63
NZ_CP129992.1_2099,other,defense,0.9935318,RS_GCF_030505615.1_protein_labels.pkl,65
NZ_CP129992.1_2166,other,defense,0.990173,RS_GCF_030505615.1_protein_labels.pkl,67
NZ_CP129992.1_2404,other,defense,0.99096656,RS_GCF_030505615.1_protein_labels.pkl,75
NZ_CP129992.1_2550,other,defense,0.99778545,RS_GCF_030505615.1_protein_labels.pkl,79
NZ_CP129992.1_2837,other,defense,0.99927527,RS_GCF_030505615.1_protein_labels.pkl,88
NZ_CP129992.1_2854,other,defense,0.9985007,RS_GCF_030505615.1_protein_labels.pkl,89
NZ_CP129992.1_2978,other,defense,0.9922017,RS_GCF_030505615.1_protein_labels.pkl,93
NZ_CP129992.1_3016,other,defense,0.99739945,RS_GCF_030505615.1_protein_labels.pkl,94
NZ_CP129994.1_188,other,defense,0.995227,RS_GCF_030505615.1_protein_labels.pkl,102
NZ_CP129994.1_396,other,defense,0.9975013,RS_GCF_030505615.1_protein_labels.pkl,109
NZ_CP071462.1_167,other,defense,0.99889696,RS_GCF_017352155.2_protein_labels.pkl,5
NZ_CP071462.1_581,other,defense,0.99254495,RS_GCF_017352155.2_protein_labels.pkl,18
NZ_CP071462.1_959,other,defense,0.9999409,RS_GCF_017352155.2_protein_labels.pkl,29
NZ_CP071462.1_1268,other,defense,0.99485165,RS_GCF_017352155.2_protein_labels.pkl,39
NZ_CP071462.1_1762,other,defense,0.99907494,RS_GCF_017352155.2_protein_labels.pkl,55
NZ_CP071462.1_2496,other,defense,0.9962041,RS_GCF_017352155.2_protein_labels.pkl,77
NZ_CP071462.1_2757,other,defense,0.9996793,RS_GCF_017352155.2_protein_labels.pkl,86
NZ_CP071462.1_2909,other,defense,0.99846077,RS_GCF_017352155.2_protein_labels.pkl,90
NZ_CP071462.1_3141,other,defense,0.9978109,RS_GCF_017352155.2_protein_labels.pkl,98
NZ_CP071462.1_3233,other,defense,0.9991447,RS_GCF_017352155.2_protein_labels.pkl,101
NZ_CP071462.1_3289,other,defense,0.9917713,RS_GCF_017352155.2_protein_labels.pkl,102
NZ_CP071462.1_3497,other,defense,0.99958307,RS_GCF_017352155.2_protein_labels.pkl,109
NZ_CP084319.1_201,other,defense,0.99691147,RS_GCF_017352155.2_protein_labels.pkl,122
DYGR01000044.1_6,other,defense,0.9977319,GB_GCA_020724545.1_protein_labels.pkl,0
DYGR01000046.1_5,other,defense,0.9977379,GB_GCA_020724545.1_protein_labels.pkl,1
DYGR01000004.1_10,other,defense,0.9964265,GB_GCA_020724545.1_protein_labels.pkl,2
DYGR01000008.1_76,other,defense,0.9945239,GB_GCA_020724545.1_protein_labels.pkl,21
DYGR01000066.1_6,other,defense,0.99690896,GB_GCA_020724545.1_protein_labels.pkl,38
DYGR01000013.1_41,other,defense,0.99751306,GB_GCA_020724545.1_protein_labels.pkl,39
DYGR01000015.1_15,other,defense,0.99606615,GB_GCA_020724545.1_protein_labels.pkl,46
DYGR01000020.1_35,other,defense,0.99536765,GB_GCA_020724545.1_protein_labels.pkl,57
DYGR01000028.1_8,other,defense,0.99346703,GB_GCA_020724545.1_protein_labels.pkl,70
DYGR01000001.1_1,other,defense,0.9963335,GB_GCA_020724545.1_protein_labels.pkl,79
JAFGQM010000011.1_4,other,defense,0.99399626,GB_GCA_016935655.1_protein_labels.pkl,4
JAFGQM010000011.1_36,other,defense,0.9964491,GB_GCA_016935655.1_protein_labels.pkl,5
JAFGQM010000004.1_16,other,defense,0.99726474,GB_GCA_016935655.1_protein_labels.pkl,24
JAFGQM010000036.1_12,other,defense,0.9973404,GB_GCA_016935655.1_protein_labels.pkl,32
JAFGQM010000038.1_20,other,defense,0.9918916,GB_GCA_016935655.1_protein_labels.pkl,33
JAFGQM010000046.1_18,other,defense,0.9985455,GB_GCA_016935655.1_protein_labels.pkl,36
JAFGQM010000085.1_3,other,defense,0.99827826,GB_GCA_016935655.1_protein_labels.pkl,52
JAFGJW010000006.1_90,other,defense,0.99661416,GB_GCA_016928835.1_protein_labels.pkl,14
JAFGJW010000001.1_2,other,defense,0.9996567,GB_GCA_016928835.1_protein_labels.pkl,25
JAFGJW010000001.1_50,other,defense,0.9995043,GB_GCA_016928835.1_protein_labels.pkl,26
JAFGJW010000001.1_162,other,defense,0.99358034,GB_GCA_016928835.1_protein_labels.pkl,30
JAFGJW010000012.1_1,other,defense,0.9986656,GB_GCA_016928835.1_protein_labels.pkl,34
JAFGJW010000003.1_101,other,defense,0.9953499,GB_GCA_016928835.1_protein_labels.pkl,41
JAFGJW010000013.1_20,other,defense,0.99418277,GB_GCA_016928835.1_protein_labels.pkl,42
JACQNB010000028.1_6,other,defense,0.99436426,GB_GCA_016203265.1_protein_labels.pkl,21
LUYE01000022.1_5,other,defense,0.9904632,GB_GCA_001602645.1_protein_labels.pkl,0
LUYE01000034.1_2,other,defense,0.99772364,GB_GCA_001602645.1_protein_labels.pkl,23
LUYE01000055.1_12,other,defense,0.99837446,GB_GCA_001602645.1_protein_labels.pkl,66
LUYE01000018.1_50,other,defense,0.99416995,GB_GCA_001602645.1_protein_labels.pkl,75
JAGXNP010000123.1_6,other,defense,0.9950347,GB_GCA_019894885.1_protein_labels.pkl,9
JAGXNP010000131.1_2,other,defense,0.9938235,GB_GCA_019894885.1_protein_labels.pkl,12
JAGXNP010000131.1_9,other,defense,0.99165386,GB_GCA_019894885.1_protein_labels.pkl,13
JAGXNP010000144.1_1,other,defense,0.9976445,GB_GCA_019894885.1_protein_labels.pkl,17
JAGXNP010000179.1_3,other,defense,0.99577737,GB_GCA_019894885.1_protein_labels.pkl,28
JAGXNP010000031.1_12,other,defense,0.99747145,GB_GCA_019894885.1_protein_labels.pkl,57
JAGXNP010000042.1_15,other,defense,0.9939069,GB_GCA_019894885.1_protein_labels.pkl,66
JAGXNP010000044.1_9,other,defense,0.9986719,GB_GCA_019894885.1_protein_labels.pkl,67
JAGXNP010000049.1_11,other,defense,0.9991301,GB_GCA_019894885.1_protein_labels.pkl,71
JAGXNP010000054.1_13,other,defense,0.9947331,GB_GCA_019894885.1_protein_labels.pkl,74
JAUQYT010000101.1_1,other,defense,0.9925363,GB_GCA_030587605.1_protein_labels.pkl,8
JAUQYT010000258.1_1,other,defense,0.9944429,GB_GCA_030587605.1_protein_labels.pkl,14
JAUQYT010000281.1_31,other,defense,0.99808466,GB_GCA_030587605.1_protein_labels.pkl,15
JAUQYT010000321.1_4,other,defense,0.99237835,GB_GCA_030587605.1_protein_labels.pkl,32
JAUQYT010000019.1_11,other,defense,0.996906,GB_GCA_030587605.1_protein_labels.pkl,33
JAUQYT010000169.1_1,other,defense,0.99920374,GB_GCA_030587605.1_protein_labels.pkl,41
JAUQYT010000216.1_12,other,defense,0.9964395,GB_GCA_030587605.1_protein_labels.pkl,47
JAUQYT010000275.1_4,other,defense,0.99294585,GB_GCA_030587605.1_protein_labels.pkl,51
JAUQYT010000103.1_2,other,defense,0.9983903,GB_GCA_030587605.1_protein_labels.pkl,64
JAUQYT010000249.1_8,other,defense,0.99309,GB_GCA_030587605.1_protein_labels.pkl,84
JAUQYT010000304.1_16,other,defense,0.9985109,GB_GCA_030587605.1_protein_labels.pkl,111
NC_009712.1_958,other,defense,0.99916637,RS_GCF_000017625.1_protein_labels.pkl,29
NC_009712.1_1872,other,defense,0.9967524,RS_GCF_000017625.1_protein_labels.pkl,58
NC_009712.1_2010,other,defense,0.9955193,RS_GCF_000017625.1_protein_labels.pkl,62
JARVGI010000012.1_40,other,defense,0.9909328,GB_GCA_029762625.1_protein_labels.pkl,5
JARVGI010000013.1_52,other,defense,0.9996151,GB_GCA_029762625.1_protein_labels.pkl,7
JARVGI010000001.1_419,other,defense,0.99231803,GB_GCA_029762625.1_protein_labels.pkl,24
JARVGI010000002.1_228,other,defense,0.99872845,GB_GCA_029762625.1_protein_labels.pkl,35
JARVGI010000004.1_40,other,defense,0.9989427,GB_GCA_029762625.1_protein_labels.pkl,48
NZ_SPQG01000001.1_103,other,defense,0.99965334,RS_GCF_004944975.1_protein_labels.pkl,3
NZ_SPQG01000017.1_46,other,defense,0.993134,RS_GCF_004944975.1_protein_labels.pkl,37
NZ_SPQG01000002.1_368,other,defense,0.9985617,RS_GCF_004944975.1_protein_labels.pkl,52
NZ_SPQG01000022.1_16,other,defense,0.99633944,RS_GCF_004944975.1_protein_labels.pkl,57
NZ_SPQG01000003.1_319,other,defense,0.99513066,RS_GCF_004944975.1_protein_labels.pkl,69
NZ_SPQG01000004.1_256,other,defense,0.99734724,RS_GCF_004944975.1_protein_labels.pkl,81
NZ_SPQG01000005.1_151,other,defense,0.99848133,RS_GCF_004944975.1_protein_labels.pkl,87
NZ_SPQG01000006.1_79,other,defense,0.9978756,RS_GCF_004944975.1_protein_labels.pkl,91
JAGVXA010000002.1_38,other,defense,0.9907006,GB_GCA_018304025.1_protein_labels.pkl,5
JAGVXA010000007.1_25,other,defense,0.9941744,GB_GCA_018304025.1_protein_labels.pkl,18
JAGVXA010000027.1_18,other,defense,0.99226224,GB_GCA_018304025.1_protein_labels.pkl,22
DQUB01000123.1_2,other,defense,0.9925184,GB_GCA_015662475.1_protein_labels.pkl,7
NZ_JAGGKE010000003.1_254,other,defense,0.99963176,RS_GCF_017873555.1_protein_labels.pkl,33
NZ_JAGGKE010000003.1_288,other,defense,0.9948538,RS_GCF_017873555.1_protein_labels.pkl,34
NZ_JAGGKE010000005.1_54,other,defense,0.99946517,RS_GCF_017873555.1_protein_labels.pkl,45
NZ_JAGGKE010000007.1_8,other,defense,0.99905986,RS_GCF_017873555.1_protein_labels.pkl,54
NZ_JAGGKE010000007.1_35,other,defense,0.9990403,RS_GCF_017873555.1_protein_labels.pkl,55
NZ_JAGGKE010000008.1_22,other,defense,0.99538606,RS_GCF_017873555.1_protein_labels.pkl,60
NZ_JAGGKE010000015.1_8,other,defense,0.99667764,RS_GCF_017873555.1_protein_labels.pkl,83
JAGVXH010000004.1_93,other,defense,0.99483865,GB_GCA_018303845.1_protein_labels.pkl,3
JAGVXH010000004.1_161,other,defense,0.99902356,GB_GCA_018303845.1_protein_labels.pkl,5
