gene_name,multi_label,binary_label,binary_confidence,file_name,batch_idx
JAUNXM010000120.1_8,other,defense,0.9980028,GB_GCA_030539815.1_protein_labels.pkl,49
JAUNXM010000128.1_1,RM_Type_II__Type_II_MTases,defense,0.99952984,GB_GCA_030539815.1_protein_labels.pkl,50
JAUNXM010000006.1_15,other,defense,0.9995159,GB_GCA_030539815.1_protein_labels.pkl,51
JAUNXM010000142.1_4,other,defense,0.9948731,GB_GCA_030539815.1_protein_labels.pkl,56
JAUNXM010000009.1_4,other,defense,0.9983,GB_GCA_030539815.1_protein_labels.pkl,57
JAUNXM010000160.1_3,other,defense,0.99057186,GB_GCA_030539815.1_protein_labels.pkl,63
JAUNXM010000015.1_12,Gao_Mza__MzaA,defense,0.9988355,GB_GCA_030539815.1_protein_labels.pkl,65
JAUNXM010000018.1_6,cas4_I_II_III_IV_V_VI_1,defense,0.99941623,GB_GCA_030539815.1_protein_labels.pkl,67
JAUNXM010000182.1_5,other,defense,0.99483275,GB_GCA_030539815.1_protein_labels.pkl,70
JAJRAB010000054.1_6,other,defense,0.9914403,GB_GCA_028683025.1_protein_labels.pkl,9
JAJRAB010000041.1_1,cas2_I_II_III_IV_V_VI_4,defense,0.993676,GB_GCA_028683025.1_protein_labels.pkl,19
JAJRAB010000088.1_9,RM_Type_II__Type_II_MTases,defense,0.9974049,GB_GCA_028683025.1_protein_labels.pkl,26
DAXO01000023.1_33,PARIS_I__AriB_DUF4435_I,defense,0.9993488,GB_GCA_002506425.1_protein_labels.pkl,6
DAXO01000023.1_34,PARIS_II__AriA_AAA21,defense,0.9999031,GB_GCA_002506425.1_protein_labels.pkl,6
DAXO01000032.1_41,other,defense,0.9992779,GB_GCA_002506425.1_protein_labels.pkl,29
DAXO01000044.1_27,RnlAB__RnlB,defense,0.9941049,GB_GCA_002506425.1_protein_labels.pkl,45
DAXO01000042.1_1,SoFic__SoFic,defense,0.99998844,GB_GCA_002506425.1_protein_labels.pkl,46
NZ_LWMT01000021.1_1,Gao_Hhe__HheA,defense,0.99092007,RS_GCF_001639265.1_protein_labels.pkl,5
NZ_LWMT01000030.1_3,other,defense,0.9980825,RS_GCF_001639265.1_protein_labels.pkl,7
NZ_LWMT01000041.1_5,RM__Type_I_MTases,defense,0.99982786,RS_GCF_001639265.1_protein_labels.pkl,10
NZ_LWMT01000064.1_2,RM_Type_II__Type_II_REases,defense,0.9993593,RS_GCF_001639265.1_protein_labels.pkl,15
NZ_LWMT01000076.1_11,cas13b_VI-B_1,defense,0.99890137,RS_GCF_001639265.1_protein_labels.pkl,17
NZ_LWMT01000088.1_2,RM_Type_III__Type_III_REases,defense,0.9995733,RS_GCF_001639265.1_protein_labels.pkl,20
NZ_LWMT01000098.1_28,cas4_I_II_III_IV_V_VI_1,defense,0.9998578,RS_GCF_001639265.1_protein_labels.pkl,22
NZ_LWMT01000160.1_1,RM_Type_II__Type_II_REases,defense,0.9927666,RS_GCF_001639265.1_protein_labels.pkl,29
NZ_LWMT01000160.1_2,RM_Type_II__Type_II_MTases,defense,0.99126047,RS_GCF_001639265.1_protein_labels.pkl,29
NZ_LWMT01000258.1_1,Lamassu-Fam__LmuB_SMC_Cap4_nuclease_II,defense,0.99994755,RS_GCF_001639265.1_protein_labels.pkl,52
NZ_LWMT01000261.1_2,RM__Type_I_S,defense,0.99991024,RS_GCF_001639265.1_protein_labels.pkl,53
NZ_LWMT01000266.1_3,other,defense,0.9956416,RS_GCF_001639265.1_protein_labels.pkl,56
NZ_LWMT01000270.1_4,RM__Type_I_MTases,defense,0.9996282,RS_GCF_001639265.1_protein_labels.pkl,57
NZ_LWMT01000279.1_3,cas2_I_II_III_IV_V_VI_3,defense,0.9986022,RS_GCF_001639265.1_protein_labels.pkl,60
NZ_LWMT01000282.1_8,RM_Type_III__Type_III_MTases,defense,0.9998803,RS_GCF_001639265.1_protein_labels.pkl,61
NZ_LWMT01000288.1_9,RM__Type_I_REases,defense,0.99892956,RS_GCF_001639265.1_protein_labels.pkl,63
JAGGZB010000068.1_3,other,defense,0.9954118,GB_GCA_021162225.1_protein_labels.pkl,3
JAGGZB010000123.1_12,RM_Type_II__Type_II_MTases,defense,0.9990121,GB_GCA_021162225.1_protein_labels.pkl,9
JAGGZB010000001.1_4,other,defense,0.99863523,GB_GCA_021162225.1_protein_labels.pkl,10
JAGGZB010000120.1_2,RM_Type_II__Type_II_REases,defense,0.9971513,GB_GCA_021162225.1_protein_labels.pkl,12
JAGGZB010000035.1_1,RM_Type_II__Type_II_REases,defense,0.9997366,GB_GCA_021162225.1_protein_labels.pkl,16
JAGGZB010000080.1_6,RM_Type_II__Type_II_REases,defense,0.99998176,GB_GCA_021162225.1_protein_labels.pkl,17
JAGGZB010000171.1_1,other,defense,0.99937004,GB_GCA_021162225.1_protein_labels.pkl,20
JAGGZB010000060.1_4,other,defense,0.99972945,GB_GCA_021162225.1_protein_labels.pkl,26
JAGGZB010000170.1_1,RM__Type_I_REases,defense,0.99912745,GB_GCA_021162225.1_protein_labels.pkl,39
JAGGZB010000170.1_2,RM__Type_I_MTases,defense,0.9980903,GB_GCA_021162225.1_protein_labels.pkl,39
JAGGZB010000170.1_3,RM__Type_I_S,defense,0.9968618,GB_GCA_021162225.1_protein_labels.pkl,39
NZ_VCNM01000001.1_214,RM_Type_II__Type_II_MTases,defense,0.99674654,RS_GCF_007671725.1_protein_labels.pkl,6
NZ_VCNM01000001.1_283,other,defense,0.9993548,RS_GCF_007671725.1_protein_labels.pkl,8
NZ_VCNM01000001.1_400,MazEF__MazE,defense,0.99986434,RS_GCF_007671725.1_protein_labels.pkl,12
NZ_VCNM01000001.1_542,RM_Type_II__Type_II_REases,defense,0.99651104,RS_GCF_007671725.1_protein_labels.pkl,16
NZ_VCNM01000001.1_714,other,defense,0.9936406,RS_GCF_007671725.1_protein_labels.pkl,22
NZ_VCNM01000001.1_796,RM_Type_II__Type_II_REases,defense,0.9970611,RS_GCF_007671725.1_protein_labels.pkl,24
NZ_VCNM01000001.1_874,other,defense,0.9926439,RS_GCF_007671725.1_protein_labels.pkl,27
NZ_VCNM01000001.1_1135,other,defense,0.9999796,RS_GCF_007671725.1_protein_labels.pkl,35
NZ_VCNM01000001.1_1344,RM_Type_II__Type_II_REases,defense,0.9949174,RS_GCF_007671725.1_protein_labels.pkl,41
NZ_VCNM01000002.1_37,other,defense,0.9945503,RS_GCF_007671725.1_protein_labels.pkl,47
NZ_VCNM01000002.1_113,other,defense,0.9954075,RS_GCF_007671725.1_protein_labels.pkl,49
NZ_VCNM01000002.1_190,RM_Type_II__Type_II_REases,defense,0.99916327,RS_GCF_007671725.1_protein_labels.pkl,52
NZ_VCNM01000002.1_275,other,defense,0.99659544,RS_GCF_007671725.1_protein_labels.pkl,54
NZ_VCNM01000002.1_333,RM_Type_IIG__Type_IIG,defense,0.9977423,RS_GCF_007671725.1_protein_labels.pkl,56
NZ_VCNM01000002.1_683,pAgo__XAPAZ,defense,0.9913966,RS_GCF_007671725.1_protein_labels.pkl,67
NZ_VCNM01000003.1_157,other,defense,0.9936976,RS_GCF_007671725.1_protein_labels.pkl,93
NZ_VCNM01000004.1_77,other,defense,0.99139297,RS_GCF_007671725.1_protein_labels.pkl,96
DALTWF010000019.1_1,other,defense,0.99734324,GB_GCA_029987235.1_protein_labels.pkl,2
DALTWF010000022.1_25,other,defense,0.9994081,GB_GCA_029987235.1_protein_labels.pkl,6
DALTWF010000025.1_17,BREX__brxD,defense,0.99995065,GB_GCA_029987235.1_protein_labels.pkl,12
DALTWF010000028.1_16,other,defense,0.9917841,GB_GCA_029987235.1_protein_labels.pkl,20
DALTWF010000039.1_9,PsyrTA__PsyrT,defense,0.9945551,GB_GCA_029987235.1_protein_labels.pkl,35
DALTWF010000008.1_27,RM_Type_II__Type_II_REases,defense,0.9997943,GB_GCA_029987235.1_protein_labels.pkl,36
DALTWF010000008.1_28,RM_Type_II__Type_II_MTases,defense,0.9973168,GB_GCA_029987235.1_protein_labels.pkl,36
DALTWF010000040.1_12,RM__Type_I_REases,defense,0.99958116,GB_GCA_029987235.1_protein_labels.pkl,37
DALTWF010000040.1_13,RM__Type_I_MTases,defense,0.99673235,GB_GCA_029987235.1_protein_labels.pkl,37
DALTWF010000010.1_12,cas4_I_II_III_IV_V_VI_1,defense,0.99977845,GB_GCA_029987235.1_protein_labels.pkl,40
DALTWF010000046.1_7,SoFic__SoFic,defense,0.99999607,GB_GCA_029987235.1_protein_labels.pkl,42
DALTWF010000012.1_40,other,defense,0.99526715,GB_GCA_029987235.1_protein_labels.pkl,46
DALTWF010000013.1_26,RM_Type_IIG__Type_IIG,defense,0.99999535,GB_GCA_029987235.1_protein_labels.pkl,47
DALTWF010000014.1_20,other,defense,0.9912149,GB_GCA_029987235.1_protein_labels.pkl,48
JAJRAN010000056.1_3,SspBCDE__SspH,defense,0.9986161,GB_GCA_028682915.1_protein_labels.pkl,10
JAJRAN010000107.1_19,ISG15-like__BilB,defense,0.9965043,GB_GCA_028682915.1_protein_labels.pkl,16
JAJRAN010000057.1_9,RM_Type_II__Type_II_REases,defense,0.99989414,GB_GCA_028682915.1_protein_labels.pkl,26
JAJRAN010000078.1_4,other,defense,0.99910694,GB_GCA_028682915.1_protein_labels.pkl,30
JAJRAN010000006.1_2,cas2_I_II_III_IV_V_VI_4,defense,0.9940929,GB_GCA_028682915.1_protein_labels.pkl,48
JAJRAN010000134.1_2,Gao_RL__RL_B,defense,0.99614006,GB_GCA_028682915.1_protein_labels.pkl,55
JAJRYS010000016.1_80,RM_Type_II__Type_II_REases,defense,0.99680007,GB_GCA_024275665.1_protein_labels.pkl,6
JAJRYS010000018.1_72,other,defense,0.9923183,GB_GCA_024275665.1_protein_labels.pkl,9
JAJRYS010000019.1_28,cas4_I_II_III_IV_V_VI_1,defense,0.9993862,GB_GCA_024275665.1_protein_labels.pkl,10
JAJRYS010000002.1_12,other,defense,0.9993932,GB_GCA_024275665.1_protein_labels.pkl,15
JAJRYS010000003.1_4,AbiEii__AbiEi_2,defense,0.99984086,GB_GCA_024275665.1_protein_labels.pkl,17
JAJRYS010000030.1_29,other,defense,0.9967591,GB_GCA_024275665.1_protein_labels.pkl,19
MFWP01000001.1_13,RM_Type_II__Type_II_REases,defense,0.9993887,GB_GCA_001786415.1_protein_labels.pkl,0
MFWP01000001.1_59,Retron__RT_Tot,defense,0.993764,GB_GCA_001786415.1_protein_labels.pkl,1
MFWP01000005.1_51,csf4_IV-A_1,defense,0.9994747,GB_GCA_001786415.1_protein_labels.pkl,8
MFWP01000009.1_25,other,defense,0.99146676,GB_GCA_001786415.1_protein_labels.pkl,13
MFWP01000012.1_7,RM_Type_II__Type_II_MTases,defense,0.9996074,GB_GCA_001786415.1_protein_labels.pkl,15
MFWP01000012.1_8,RM_Type_II__Type_II_REases,defense,0.99997175,GB_GCA_001786415.1_protein_labels.pkl,16
MFWP01000013.1_18,RM_Type_II__Type_II_MTases,defense,0.9987526,GB_GCA_001786415.1_protein_labels.pkl,18
JACOYM010000042.1_1,cas2_I_II_III_IV_V_VI_4,defense,0.9910897,GB_GCA_016181905.1_protein_labels.pkl,1
JACOYM010000076.1_4,AbiEii__AbiEi_4,defense,0.99986374,GB_GCA_016181905.1_protein_labels.pkl,15
JACOYM010000063.1_4,other,defense,0.9971214,GB_GCA_016181905.1_protein_labels.pkl,16
JACOYM010000064.1_11,cas4_I_II_III_IV_V_VI_1,defense,0.9999645,GB_GCA_016181905.1_protein_labels.pkl,17
JAFCEE010000003.1_164,MazEF__MazE,defense,0.99946433,GB_GCA_017609285.1_protein_labels.pkl,5
JAFCEE010000001.1_34,cas4_I_II_III_IV_V_VI_1,defense,0.9947966,GB_GCA_017609285.1_protein_labels.pkl,11
JAFCEE010000001.1_160,RM_Type_II__Type_II_REases,defense,0.9999453,GB_GCA_017609285.1_protein_labels.pkl,15
JAFCEE010000007.1_40,other,defense,0.9941696,GB_GCA_017609285.1_protein_labels.pkl,17
JAFCEE010000002.1_24,other,defense,0.9997242,GB_GCA_017609285.1_protein_labels.pkl,18
DALTWN010000079.1_3,other,defense,0.99743783,GB_GCA_029987045.1_protein_labels.pkl,0
DALTWN010000110.1_1,AbiL__AbiLi2,defense,0.99989533,GB_GCA_029987045.1_protein_labels.pkl,5
DALTWN010000140.1_2,AbiL__AbiLi2,defense,0.9992853,GB_GCA_029987045.1_protein_labels.pkl,11
DALTWN010000004.1_7,cas1_I_II_III_IV_V_VI_10,defense,0.9951108,GB_GCA_029987045.1_protein_labels.pkl,13
DALTWN010000171.1_1,SanaTA__SanaT,defense,0.9999242,GB_GCA_029987045.1_protein_labels.pkl,18
DALTWN010000171.1_2,SanaTA__SanaA,defense,0.9994553,GB_GCA_029987045.1_protein_labels.pkl,18
DALTWN010000182.1_3,SoFic__SoFic,defense,0.9999987,GB_GCA_029987045.1_protein_labels.pkl,20
DALTWN010000011.1_12,RosmerTA__RmrT_2600853143,defense,0.99124324,GB_GCA_029987045.1_protein_labels.pkl,21
DALTWN010000195.1_1,other,defense,0.9964223,GB_GCA_029987045.1_protein_labels.pkl,23
DALTWN010000208.1_2,RnlAB__RnlB,defense,0.9986708,GB_GCA_029987045.1_protein_labels.pkl,26
DALTWN010000024.1_3,csf4_IV-A_1,defense,0.9998379,GB_GCA_029987045.1_protein_labels.pkl,29
DALTWN010000223.1_2,other,defense,0.9985084,GB_GCA_029987045.1_protein_labels.pkl,30
DALTWN010000029.1_7,PsyrTA__PsyrT,defense,0.9928624,GB_GCA_029987045.1_protein_labels.pkl,32
DALTWN010000034.1_5,other,defense,0.991227,GB_GCA_029987045.1_protein_labels.pkl,33
DALTWN010000236.1_1,AbiL__AbiLi2,defense,0.9996834,GB_GCA_029987045.1_protein_labels.pkl,35
DALTWN010000058.1_1,Shango__SngC,defense,0.9981882,GB_GCA_029987045.1_protein_labels.pkl,41
DALTWN010000058.1_2,Shango__SngB,defense,0.9998271,GB_GCA_029987045.1_protein_labels.pkl,41
DALTWN010000250.1_2,other,defense,0.99674904,GB_GCA_029987045.1_protein_labels.pkl,42
DALTWN010000251.1_2,other,defense,0.9977082,GB_GCA_029987045.1_protein_labels.pkl,43
JACPCE010000001.1_88,other,defense,0.9975746,GB_GCA_016179945.1_protein_labels.pkl,12
JACPCE010000023.1_2,CBASS__bacHORMA_1,defense,0.999521,GB_GCA_016179945.1_protein_labels.pkl,13
JACPCE010000002.1_3,RT_I_II_III_IV_V_VI_1,defense,0.99021834,GB_GCA_016179945.1_protein_labels.pkl,17
JACPCE010000002.1_50,other,defense,0.9957982,GB_GCA_016179945.1_protein_labels.pkl,18
JACPCE010000021.1_13,RM_Type_II__Type_II_REases,defense,0.99693537,GB_GCA_016179945.1_protein_labels.pkl,19
JACPCE010000021.1_15,RM_Type_II__Type_II_REases,defense,0.9998447,GB_GCA_016179945.1_protein_labels.pkl,20
JACPCE010000003.1_77,other,defense,0.99320364,GB_GCA_016179945.1_protein_labels.pkl,22
JACPCE010000004.1_43,other,defense,0.9995913,GB_GCA_016179945.1_protein_labels.pkl,24
JACPCE010000006.1_27,other,defense,0.9970074,GB_GCA_016179945.1_protein_labels.pkl,28
JACWAN010000005.1_6,MazEF__MazE,defense,0.99996674,GB_GCA_014874255.1_protein_labels.pkl,1
JACWAN010000035.1_9,RM_Type_II__Type_II_REases,defense,0.99965763,GB_GCA_014874255.1_protein_labels.pkl,2
JACWAN010000054.1_1,AbiEii__AbiEii,defense,0.9996037,GB_GCA_014874255.1_protein_labels.pkl,6
JACWAN010000054.1_2,AbiEii__AbiEi_4,defense,0.9997024,GB_GCA_014874255.1_protein_labels.pkl,6
JACWAN010000071.1_5,RM_Type_II__Type_II_MTases,defense,0.9993881,GB_GCA_014874255.1_protein_labels.pkl,11
JACWAN010000072.1_17,cas8f_I-F_8,defense,0.99974924,GB_GCA_014874255.1_protein_labels.pkl,12
JACWAN010000101.1_2,other,defense,0.99295264,GB_GCA_014874255.1_protein_labels.pkl,24
JACWAN010000013.1_1,cas2_I_II_III_IV_V_VI_4,defense,0.9961343,GB_GCA_014874255.1_protein_labels.pkl,32
JACWAN010000015.1_37,other,defense,0.9934023,GB_GCA_014874255.1_protein_labels.pkl,33
JACWAN010000019.1_15,RM_Type_II__Type_II_REases,defense,0.9933964,GB_GCA_014874255.1_protein_labels.pkl,36
JACWAN010000025.1_1,other,defense,0.9959864,GB_GCA_014874255.1_protein_labels.pkl,38
NZ_FOZS01000011.1_38,other,defense,0.9981139,RS_GCF_900116205.1_protein_labels.pkl,2
NZ_FOZS01000001.1_123,other,defense,0.99569064,RS_GCF_900116205.1_protein_labels.pkl,6
NZ_FOZS01000001.1_226,other,defense,0.99591017,RS_GCF_900116205.1_protein_labels.pkl,9
NZ_FOZS01000001.1_523,other,defense,0.9921003,RS_GCF_900116205.1_protein_labels.pkl,18
NZ_FOZS01000001.1_726,Gabija__GajB_2,defense,0.99134374,RS_GCF_900116205.1_protein_labels.pkl,25
NZ_FOZS01000001.1_939,other,defense,0.99928194,RS_GCF_900116205.1_protein_labels.pkl,31
NZ_FOZS01000001.1_1154,other,defense,0.9981969,RS_GCF_900116205.1_protein_labels.pkl,38
NZ_FOZS01000001.1_1352,other,defense,0.99574465,RS_GCF_900116205.1_protein_labels.pkl,44
NZ_FOZS01000001.1_1369,other,defense,0.99572635,RS_GCF_900116205.1_protein_labels.pkl,45
NZ_FOZS01000001.1_1431,RM_Type_II__Type_II_MTases,defense,0.9966265,RS_GCF_900116205.1_protein_labels.pkl,47
NZ_FOZS01000001.1_1482,other,defense,0.99971145,RS_GCF_900116205.1_protein_labels.pkl,48
NZ_FOZS01000003.1_51,other,defense,0.9910816,RS_GCF_900116205.1_protein_labels.pkl,51
NZ_FOZS01000003.1_415,Pycsar__AG_cyclase,defense,0.9994276,RS_GCF_900116205.1_protein_labels.pkl,62
NZ_FOZS01000003.1_418,RM_Type_II__Type_II_REases,defense,0.9976544,RS_GCF_900116205.1_protein_labels.pkl,63
NZ_FOZS01000004.1_165,RM_Type_II__Type_II_REases,defense,0.99039185,RS_GCF_900116205.1_protein_labels.pkl,71
NZ_FOZS01000006.1_57,cas2_I_II_III_IV_V_VI_3,defense,0.9986645,RS_GCF_900116205.1_protein_labels.pkl,85
NZ_FOZS01000007.1_37,other,defense,0.9949102,RS_GCF_900116205.1_protein_labels.pkl,86
NZ_FOZS01000002.1_141,other,defense,0.99703974,RS_GCF_900116205.1_protein_labels.pkl,91
NZ_FOZS01000002.1_300,pAgo__XAPAZ,defense,0.9985513,RS_GCF_900116205.1_protein_labels.pkl,96
NZ_FOZS01000002.1_460,Rst_HelicaseDUF2290__Helicase,defense,0.99953973,RS_GCF_900116205.1_protein_labels.pkl,101
NZ_FOZS01000002.1_574,other,defense,0.99595225,RS_GCF_900116205.1_protein_labels.pkl,104
NZ_FOZS01000002.1_970,other,defense,0.9990357,RS_GCF_900116205.1_protein_labels.pkl,117
NZ_FOZS01000002.1_1142,other,defense,0.9956012,RS_GCF_900116205.1_protein_labels.pkl,122
NZ_FOZS01000002.1_1191,RM_Type_II__Type_II_MTases,defense,0.9972806,RS_GCF_900116205.1_protein_labels.pkl,124
JAUYPT010000027.1_2,other,defense,0.9905323,GB_GCA_030695685.1_protein_labels.pkl,0
JAUYPT010000139.1_1,other,defense,0.99729687,GB_GCA_030695685.1_protein_labels.pkl,10
JAUYPT010000130.1_2,cas6f_I_II_III_IV_V_VI_3,defense,0.9993905,GB_GCA_030695685.1_protein_labels.pkl,17
JAUYPT010000025.1_1,RM_Type_IIG__Type_IIG,defense,0.9984617,GB_GCA_030695685.1_protein_labels.pkl,18
JAUYPT010000050.1_6,other,defense,0.9952998,GB_GCA_030695685.1_protein_labels.pkl,19
JAUYPT010000072.1_7,RM_Type_II__Type_II_MTases,defense,0.9999745,GB_GCA_030695685.1_protein_labels.pkl,20
JAUYPT010000086.1_13,other,defense,0.99056214,GB_GCA_030695685.1_protein_labels.pkl,21
JAUYPT010000084.1_15,MazEF__MazF,defense,0.99976975,GB_GCA_030695685.1_protein_labels.pkl,29
JAUYPT010000103.1_1,RM_Type_II__Type_II_MTases,defense,0.999889,GB_GCA_030695685.1_protein_labels.pkl,36
RXGA01000001.1_98,other,defense,0.99546295,GB_GCA_004028775.1_protein_labels.pkl,3
RXGA01000001.1_136,RnlAB__RnlB,defense,0.99690706,GB_GCA_004028775.1_protein_labels.pkl,4
RXGA01000001.1_322,other,defense,0.99827564,GB_GCA_004028775.1_protein_labels.pkl,10
RXGA01000002.1_1,RM__Type_I_REases,defense,0.99704,GB_GCA_004028775.1_protein_labels.pkl,11
RXGA01000002.1_34,BREX__pglZ3,defense,0.99671835,GB_GCA_004028775.1_protein_labels.pkl,12
RXGA01000002.1_69,RM_Type_II__Type_II_MTases,defense,0.9971391,GB_GCA_004028775.1_protein_labels.pkl,13
RXGA01000002.1_101,other,defense,0.99754995,GB_GCA_004028775.1_protein_labels.pkl,14
RXGA01000002.1_175,other,defense,0.998965,GB_GCA_004028775.1_protein_labels.pkl,16
RXGA01000002.1_366,other,defense,0.99700826,GB_GCA_004028775.1_protein_labels.pkl,22
RXGA01000003.1_159,other,defense,0.9927515,GB_GCA_004028775.1_protein_labels.pkl,28
RXGA01000003.1_314,other,defense,0.99103856,GB_GCA_004028775.1_protein_labels.pkl,33
RXGA01000005.1_3,RM__Type_I_MTases,defense,0.99963737,GB_GCA_004028775.1_protein_labels.pkl,50
RXGA01000005.1_5,RM__Type_I_REases,defense,0.99949515,GB_GCA_004028775.1_protein_labels.pkl,50
JAHPZA010000001.1_19,RnlAB__RnlB,defense,0.99735475,GB_GCA_019058445.1_protein_labels.pkl,0
JAHPZA010000001.1_72,Lamassu-Fam__LmuB_SMC_Mrr,defense,0.99646485,GB_GCA_019058445.1_protein_labels.pkl,2
JAHPZA010000001.1_100,other,defense,0.99660695,GB_GCA_019058445.1_protein_labels.pkl,3
JAHPZA010000001.1_177,other,defense,0.9956039,GB_GCA_019058445.1_protein_labels.pkl,5
JAHPZA010000002.1_75,RM_Type_II__Type_II_MTases,defense,0.9999393,GB_GCA_019058445.1_protein_labels.pkl,8
JAHPZA010000002.1_104,Gao_RL__RL_B,defense,0.99246216,GB_GCA_019058445.1_protein_labels.pkl,9
JAHPZA010000002.1_122,other,defense,0.99834156,GB_GCA_019058445.1_protein_labels.pkl,10
JAHPZA010000002.1_179,RM_Type_II__Type_II_MTases,defense,0.9992592,GB_GCA_019058445.1_protein_labels.pkl,11
JAHPZA010000003.1_20,Mokosh_type_I__MkoB_B,defense,0.99919134,GB_GCA_019058445.1_protein_labels.pkl,12
JAHPZA010000003.1_240,RM_Type_II__Type_II_REases,defense,0.99860424,GB_GCA_019058445.1_protein_labels.pkl,19
JAHPZA010000003.1_350,Mokosh_type_I__MkoB_B,defense,0.9901264,GB_GCA_019058445.1_protein_labels.pkl,23
JAHPZA010000004.1_233,RM_Type_II__Type_II_MTases,defense,0.9997739,GB_GCA_019058445.1_protein_labels.pkl,37
JAHPZA010000004.1_466,RM_Type_IIG__Type_IIG,defense,0.99979347,GB_GCA_019058445.1_protein_labels.pkl,44
JAHPZA010000006.1_22,other,defense,0.9990533,GB_GCA_019058445.1_protein_labels.pkl,48
JAHPZA010000006.1_152,other,defense,0.9964354,GB_GCA_019058445.1_protein_labels.pkl,52
JAHPZA010000006.1_222,RM__Type_I_MTases,defense,0.99928147,GB_GCA_019058445.1_protein_labels.pkl,54
JAHPZA010000006.1_298,RM_Type_II__Type_II_MTases,defense,0.999821,GB_GCA_019058445.1_protein_labels.pkl,56
JAHPZA010000006.1_440,SpbK__SpbK,defense,0.9934229,GB_GCA_019058445.1_protein_labels.pkl,61
JAHPZA010000006.1_503,other,defense,0.9911335,GB_GCA_019058445.1_protein_labels.pkl,63
JAHPZA010000006.1_685,Menshen__NsnC_2705968471,defense,0.9992955,GB_GCA_019058445.1_protein_labels.pkl,68
JAHPZA010000006.1_837,RM_Type_II__Type_II_REases,defense,0.9952872,GB_GCA_019058445.1_protein_labels.pkl,73
JAHPZA010000006.1_865,RM_Type_II__Type_II_MTases,defense,0.9999392,GB_GCA_019058445.1_protein_labels.pkl,74
JAHPZA010000006.1_991,other,defense,0.9908015,GB_GCA_019058445.1_protein_labels.pkl,78
JAHPZA010000006.1_1122,RM_Type_II__Type_II_MTases,defense,0.99868625,GB_GCA_019058445.1_protein_labels.pkl,82
JAHPZA010000007.1_89,RnlAB__RnlB,defense,0.9947962,GB_GCA_019058445.1_protein_labels.pkl,87
JAHPZA010000009.1_62,other,defense,0.99150544,GB_GCA_019058445.1_protein_labels.pkl,91
JAHPZA010000009.1_154,RM_Type_IIG__Type_IIG,defense,0.9996886,GB_GCA_019058445.1_protein_labels.pkl,94
JAHPZA010000009.1_210,Tiamat__TmtA_2752664533,defense,0.99981827,GB_GCA_019058445.1_protein_labels.pkl,96
JAHPZA010000009.1_386,RM_Type_II__Type_II_MTases,defense,0.9997147,GB_GCA_019058445.1_protein_labels.pkl,101
JAHPZA010000009.1_512,RM_Type_IIG__Type_IIG,defense,0.9994105,GB_GCA_019058445.1_protein_labels.pkl,105
JAHPZA010000009.1_546,RM_Type_II__Type_II_MTases,defense,0.9997439,GB_GCA_019058445.1_protein_labels.pkl,106
JAHPZA010000009.1_672,SpbK__SpbK,defense,0.99372685,GB_GCA_019058445.1_protein_labels.pkl,110
JAHPZA010000010.1_330,RM_Type_II__Type_II_REases,defense,0.9950669,GB_GCA_019058445.1_protein_labels.pkl,121
JAHPZA010000010.1_382,RM_Type_IIG__Type_IIG,defense,0.9999671,GB_GCA_019058445.1_protein_labels.pkl,122
JAHPZA010000010.1_476,other,defense,0.99775994,GB_GCA_019058445.1_protein_labels.pkl,125
JAHPZA010000010.1_505,other,defense,0.996194,GB_GCA_019058445.1_protein_labels.pkl,126
JAHPZA010000010.1_613,CBASS__Cyclase_II,defense,0.9913646,GB_GCA_019058445.1_protein_labels.pkl,129
PEXD01000020.1_7,other,defense,0.99848664,GB_GCA_002779235.1_protein_labels.pkl,4
PEXD01000061.1_2,cas4_I_II_III_IV_V_VI_1,defense,0.99837315,GB_GCA_002779235.1_protein_labels.pkl,9
PEXD01000022.1_19,AbiEii__AbiEii,defense,0.9971378,GB_GCA_002779235.1_protein_labels.pkl,11
PEXD01000071.1_4,other,defense,0.99953544,GB_GCA_002779235.1_protein_labels.pkl,19
PEXD01000035.1_12,other,defense,0.99529475,GB_GCA_002779235.1_protein_labels.pkl,22
PEXD01000025.1_1,RM_Type_II__Type_II_MTases,defense,0.99200445,GB_GCA_002779235.1_protein_labels.pkl,26
PEXD01000049.1_17,RM_Type_II__Type_II_REases,defense,0.9915099,GB_GCA_002779235.1_protein_labels.pkl,29
JACQFM010000167.1_12,RnlAB__RnlB,defense,0.99983644,GB_GCA_016200035.1_protein_labels.pkl,14
JACQFM010000182.1_5,RM_Type_II__Type_II_MTases,defense,0.9997718,GB_GCA_016200035.1_protein_labels.pkl,17
JACQFM010000032.1_6,AbiU__AbiU,defense,0.9988834,GB_GCA_016200035.1_protein_labels.pkl,22
JACQFM010000041.1_2,RM_Type_II__Type_II_REases,defense,0.99998736,GB_GCA_016200035.1_protein_labels.pkl,25
JACQFM010000057.1_3,Pycsar__AG_cyclase,defense,0.9998548,GB_GCA_016200035.1_protein_labels.pkl,29
JACQFM010000058.1_12,other,defense,0.9948512,GB_GCA_016200035.1_protein_labels.pkl,31
JACQFM010000089.1_14,RM_Type_II__Type_II_MTases,defense,0.99998033,GB_GCA_016200035.1_protein_labels.pkl,37
JACQFM010000076.1_11,other,defense,0.9991266,GB_GCA_016200035.1_protein_labels.pkl,39
JACQFM010000006.1_1,RM__Type_I_REases,defense,0.998346,GB_GCA_016200035.1_protein_labels.pkl,44
